,cont1,cont2,exp1,exp2
C13704,3.01250683469958,3.60373913325451,4.39787495469958,3.80957838925451
C01209,5.68721838046872,5.51294434228756,4.71519627746872,5.87675604028756
C05275,5.09984517471556,5.00163200048636,5.97746801171556,4.74176827948636
C00994,-0.0146312363466983,-0.528458024937105,-1.8436059953467,-1.1830047219371
C08734,5.65691595292953,5.2010437331985,5.30504505092953,6.1362668011985
C10219,7.23283224455357,7.75204683736432,6.84490409655356,7.98491502436432
C07312,4.20661608719501,3.91276830904291,5.67417244719501,1.75521928804291
C01064,7.51393339443604,7.61859833567631,7.60773260343604,5.60303830667631
C13425,5.25304052499244,5.15077180021336,6.34064197099244,4.39772771721336
C14143,7.1601235339759,7.03033507845879,7.3215347359759,8.35400502845879
C08794,4.93357376825765,5.39838120205156,5.84732049025765,4.10053168305156
C13206,5.19100239010287,5.31522148405837,4.35014346610287,5.04613546605837
C11748,3.9794054553948,4.43433251475188,3.1129750113948,4.59583653075188
C11112,6.81722716787523,7.0673554910606,7.16275341887523,8.0271555020606
C01120,4.2249677508783,4.00302379618622,4.8216581248783,4.48684093618622
C01711,9.12210880110351,8.52863896405919,10.2495854791035,7.21149739805919
C02945,4.13471069653467,3.96843013656267,3.79967242753467,2.49170263356267
C00500,3.74069450802091,3.65697572575017,2.85374337102091,2.44195243175017
C14450,3.4382050896686,3.71556339568886,4.4545918446686,3.23103952568886
C02723,5.22460835394376,5.81637641990934,4.81189776194376,8.43547577090934
C05208,6.74119919183309,6.4080568577864,7.38271530683309,6.09568890878641
C08201,7.83960552192185,8.2685980904197,6.50269652792185,6.3621591874197
C07347,6.38547723838425,7.0414103222347,7.85034159838425,8.0849360472347
C03248,0.476773447073334,-0.233514929254858,1.23955093107333,-1.12799872325486
C01163,6.42675849367889,6.53461601937673,6.20083857567889,5.99516569237673
C14330,8.07215972648333,7.81712209856956,8.15688716848333,9.08608034356956
C04453,5.63714144186854,5.56292013126036,4.97493383086854,5.89380542526036
C15542,-1.4161137522105,-1.46738314311121,-2.7519131522105,-2.57956028811121
C03277,5.87336343402172,5.43667205597776,5.16935801902172,6.16245577397776
C07488,3.77349784655754,3.49674180709573,3.16169842655754,2.90270379509573
C04692,4.93007929971422,5.13436246230519,5.32285489471422,5.96072920830519
C01803,3.18772375801388,3.24500005331897,4.70183690801388,1.96286575331897
C12366,3.97195729769222,3.43077811249045,4.12163833269222,2.71976816849045
C08400,5.29406223741627,5.01666030841675,6.51544824441627,3.10013012841675
C05777,2.3122477931788,2.59009074949794,3.0282967791788,2.46637785249794
C06487,5.32692313776219,5.72831712951874,4.84483707976219,6.23921879951874
C06754,3.91418155335519,2.99255050531066,5.23901086435519,4.05966799931067
C14324,5.8460337086484,5.96174615344489,7.2090698486484,7.00246312844489
C05851,2.53677477211537,2.8039429727597,4.83231640911537,3.3174984917597
C02314,7.21335093699431,6.59726644872772,6.76569010999431,5.73381230072772
C14325,5.10619847453385,5.31099757638284,6.41872476953385,4.47945848138284
C14420,-1.40422011148744,-1.60194002642068,-1.28340274548744,-1.37714400942068
C18575,3.09219126053326,3.00424569171527,1.29122016853326,5.33112493871527
C01720,4.58968998461973,4.80556963269123,5.58888157861973,4.34681899269123
C11158,5.70491880714357,6.20127639185814,5.95660243314357,7.71853486485814
C00808,6.17917655482762,6.25668337913258,4.56723369782762,5.63442231313258
C02214,8.14801420394593,8.5965286785699,7.51141700094593,9.5571876375699
C03003,3.74450933358007,4.07419449830657,2.93862670358007,5.64736689630657
C04083,6.73632995390399,7.06982770609982,6.60046174690399,6.70229756409982
C03585,2.03125979510079,1.8920606065181,1.80666034610079,2.3206722055181
C07836,4.19820142575099,4.30387760118074,6.73642996475099,3.72675221218074
C06762,3.72130463274296,4.06715417670081,2.56339515574296,3.26123050870081
C03086,5.4327820945127,6.31394066258924,6.4364325035127,7.53542310858924
C00264,2.4777247406624,1.89279102416517,2.1383545316624,1.92751279716517
C04346,8.97593737656643,9.14108567276112,9.60623216156644,6.58323779476112
C06899,6.96460953624109,6.68033702445939,8.04140951824109,8.40911684545939
C02684,4.38635942410868,3.89690704724557,4.79445661010868,2.45664033824557
C12304,2.37367295548892,2.24938134956873,2.01770438748892,2.82300017956873
C05278,3.18557767095658,3.63465940671494,4.48498619395658,4.02836470371494
C00497,4.81462609916646,5.24382812398292,5.07252258816646,4.07333737698292
C05330,-0.00665549486964689,0.334517321080759,-0.0690834288696469,-1.54084826291924
C06565,3.83441497681919,3.72281373543743,2.64224249981919,3.03645704243743
C04544,7.24165397356956,6.75705275772311,6.90755010356956,6.28808003472311
C11543,7.3302344362322,7.7378113664907,6.0564355102322,6.8688468324907
C14457,4.55483040106814,4.77144686039736,3.99663508206814,4.89842309239736
C05204,5.54361897237544,5.59048695890449,4.23381956537544,6.64968468490449
C03518,3.17947600348843,3.75118393647668,2.55663967748843,4.78044039647668
C08313,3.51775787992527,3.63255452224942,2.46381500092527,3.31924012724942
C04840,4.1464271515257,3.36186007326775,3.9128410215257,2.36602128326775
C00003,6.50136507468073,6.06136136188779,6.95394943168073,5.69652396188779
C02677,6.2986573152656,6.03200933900257,7.2201405432656,7.41840792200257
C00085,4.10340887508243,3.9191787356913,4.89605058008243,2.6145144576913
C05936,7.11883076598867,6.86303985145337,6.67462114398867,7.67129011345337
C00641,-0.390609320995888,-0.817478454834003,-0.908878370995888,-0.672395603834003
C13740,4.34568161729569,5.49411524865262,3.41739025729569,6.32962688365262
C05472,7.63933803747857,7.4074532444943,6.96143242647857,8.8039988694943
C04792,8.11702277036284,7.79178986311497,9.86453187936284,9.63900556911497
C06341,6.72127488847052,6.43276952924212,7.53268085347052,6.17683403424212
C06563,5.28427372409624,5.35656748935342,4.37506115509624,5.96845058335342
C06118,5.40472654829428,4.87761821503986,5.84438367229428,3.20927763403986
C11825,3.99949596932423,4.36314882512507,4.17200944332423,2.93820793412507
C06509,2.69861629326921,2.79369762853698,3.09004422126921,3.14017179653698
C00319,3.78289661859264,4.23666498441321,3.52810455759264,4.27364810241321
C00716,4.70585021769356,4.41192471638032,6.32691589469356,4.65304324438032
C11149,2.12834281573269,2.74124720402175,2.57779250673269,2.05518407202175
C06313,4.51365527212139,5.38721033689611,2.85036796512139,5.48820066989611
C14224,9.05339004738441,9.25248998552199,9.16091416138441,9.08757223252199
C01967,2.96400510307849,3.28398662540764,3.59632756607849,2.58359295540764
C06542,2.38028762177341,2.19176213040934,2.96742811177341,4.05974239140934
C14099,3.76709826543078,4.14291091731619,2.67089290343078,3.60038461031619
C00683,7.04883738889319,6.42282746339208,7.39372397189319,6.62632077439208
C14098,3.33450133121954,3.93478716179036,2.12799999821954,4.81178043079036
C11457,7.88415444778095,8.27106216007234,9.04285898778095,7.39714592207234
C11638,2.46156192495967,1.99259041399524,2.72469633795967,1.78191478999524
C01352,4.37138201941958,4.2815948567755,5.87545511741958,4.8786215987755
C02714,3.771604435475,3.79675455009192,4.747045120475,3.58837759709192
C08212,3.87124694972881,4.39915993394324,3.97180936572881,3.03524148994324
C09822,3.87020587801158,4.01417048698348,3.18238973201158,4.61443395798348
C02153,-1.14248607107422,-1.90738881283455,-0.613081074074221,-0.457671005834553
C06803,2.37106781355268,2.27654346081527,3.88585811255268,1.54402241381527
C02289,6.35411227154417,6.64327318253857,6.97339126554417,7.21087248553857
C14241,8.19823419110046,8.12727761864194,6.77874798010046,9.24845150064194
C02512,3.04202412670358,4.09292906790224,1.38826356970358,4.30701625290224
C01727,4.13868561438434,4.00055188306409,4.70916242338434,4.85071642006409
C01650,1.75580228473574,1.34552838602217,2.85232473373574,0.202584202022168
C02353,3.70560874131821,3.75644046342926,2.24497807831821,3.75242726842926
C03855,5.72201134253917,5.63904768283259,4.28803943653917,6.22155114983259
C07400,3.42530010713379,3.05032810787005,2.73148624013379,3.22062048787005
C01155,5.52882888489133,5.80581610670187,5.67481949389133,5.86140898570187
C06155,4.77124348954559,4.46382127651951,6.93202693754559,5.60546231251951
C06524,1.73839290852094,2.12692164638933,0.860345623520938,3.53669167938933
C05469,3.02531943260484,3.62787269211748,3.67035408360484,3.42467911311748
C14103,1.43640878354871,1.19379097382395,2.70339536754871,-0.603954572176051
C16438,2.76989999001028,2.73025556274804,2.91713071101028,2.81666222274804
C14775,8.17298096083054,8.52486465233403,6.71863329983054,8.91032609833403
C11415,3.4480676749036,3.29116555269585,3.0928869969036,2.02673670869585
C11508,3.68781514327801,3.15411760760314,3.84116486627801,2.59088955160314
C03739,3.06990202671247,2.37132018119096,3.57439523071247,3.56953940619096
C06792,6.49372664057877,7.04794416868577,4.26505376257877,4.69390818668577
C00414,6.35581107250386,6.475894152071,5.17192864350386,6.479452990071
C05809,7.59307251728464,7.56447827592459,5.88610411528464,7.12080989292459
C08354,6.99872838071531,7.37528706050446,8.44046910671531,7.92909289750446
C10992,4.06305820269449,4.14291037113495,3.51194899569449,4.26057394813495
C02217,6.142971258024,6.03589549403607,6.116693664024,6.95716462403607
C05894,5.84673819440057,5.37562859750332,5.02274179840057,5.34304601050332
C03074,8.14388639348975,7.99478885956787,8.18206765948975,8.51093622856787
C12345,5.48051324723221,4.37751177663731,5.95874375723221,4.17104816063731
C11515,5.63284545816517,5.96673629124567,5.14774461016517,5.82144637224567
C03064,3.91165919938128,4.42003291679584,3.92504254838128,5.39325608579584
C13712,5.2453032941731,4.61684251816072,5.3169179891731,4.59479194916072
C12849,6.90935128124657,7.06276919930957,7.07382127024657,7.11124101230957
C02892,7.98458313899509,7.83121395359436,8.91987245999509,8.94992828459436
C03679,6.56517397726238,6.26757736246078,5.17510035326238,5.92038971846078
C06537,6.06306977269985,6.08042182979003,5.23286531669986,6.65521323379003
C04867,6.13446549724009,6.33543514074814,6.14624421024009,6.85503117674814
C11879,5.31356426350767,5.67094411700491,5.56844271950767,5.68977916800491
C03392,4.194519548785,4.40419086298253,4.689316817785,3.08770267598253
C05418,5.1509716102224,5.1333403007056,6.4236681702224,6.1169252477056
C07407,2.59473941023247,2.62160350429268,2.87861959523247,2.43087318629268
C01054,4.25523079447931,3.85903611575319,4.50439537047931,3.39634772375319
C04227,6.30478231074104,5.72491439274078,4.94578523374104,2.86133237974078
C01802,6.23402031408816,6.4124247925329,5.69016050708816,8.3734001235329
C00207,4.1057209939865,4.37720595838223,3.1508766009865,3.91399693938223
C01221,5.31696199991962,5.29883731864196,4.54786102691962,4.43418258564196
C03085,3.97200212472939,3.38202737659776,4.70845507772939,4.46279764559776
C07514,2.75447327124963,2.88693649465798,3.41276720524963,1.71744900865798
C03722,4.10572195554947,3.36048239787945,4.50165475454947,2.91978485787945
C06584,0.776292603525286,1.03223369407739,1.56153933852529,-0.733142278922606
C00679,3.5438027348825,3.33424582324372,3.9946156838825,3.78143431124372
C05901,4.50659928769327,4.30779257246765,4.14905088969327,3.70540298146765
C02814,3.77276864387969,3.61695098458285,2.22311378987969,1.64645943458285
C00204,5.20789569708308,5.17675363841891,4.61439207008308,8.38892422541891
C03750,3.39884289586639,3.03682317076883,2.11258962686639,4.56577249776883
C00280,7.64740780838087,7.71318395536912,6.05611954938087,8.11277435936912
C06658,5.06232815753211,5.01594927728301,4.22198634953211,4.81748509228301
C00666,3.35277265335294,3.21348862603008,2.93513812035294,3.19775522103008
C14590,3.26649653735543,3.15049969906865,3.12419705335543,3.51196313306865
C01242,2.49483684245177,2.03921086906724,1.61614575345177,2.79710441606724
C13747,2.8996040694722,2.89785507923057,3.7328790444722,2.46148367523057
C04194,6.65304960161973,7.0147328118267,7.58208920161973,5.48712694182669
C05276,3.31265948815139,3.3457452690822,3.02995207615139,2.9180828890822
C04751,0.666638113042572,0.937894106143672,-1.37308410095743,2.47934252214367
C03646,6.54802998614461,6.55423405126479,5.32449070114461,7.53314513726479
C04373,6.19736265610037,5.71071549584908,6.67506752910037,5.34715209084908
C05512,7.39444935213198,7.21950092428947,8.52670458713198,6.44644839328947
C01170,4.26365226115985,4.59428768327533,5.90378319815985,4.24082217927533
C04013,6.40463959798144,6.79171260405498,5.91635551198144,5.78338055105498
C01007,5.15069411672666,5.00266443440105,4.70722990272666,7.10606667940105
C02927,0.474698836012569,1.0213680541815,-1.03079729598743,-0.094497888818504
C01959,7.10941047871151,6.90335180075473,8.0695802687115,5.70452635775473
C06884,3.20534937694202,3.20588555940373,-0.281769571057985,3.86399628040373
C01010,9.79770974287336,9.88579135386129,10.0175617798734,8.53132610986129
C04256,7.52639933902963,7.47185500894406,8.12385008302963,7.15912629894406
C00223,7.58117003087756,6.88233070708668,6.81840235987756,7.31090033208668
C07056,8.97697115547081,8.91111559998332,10.2941444274708,9.73293986898332
C12373,5.4184138125239,6.45745290183068,4.9613118025239,4.74920321183068
C02953,4.11060686685681,3.90858132394434,3.48976392585681,4.43021781694434
C00024,1.68304497276583,1.78376251993881,2.69271620276583,1.06025201393881
C01300,6.16466039387828,5.84312937558866,6.63890664887828,8.20437478358866
C04147,3.57758485158783,3.35975136606465,2.94829321558783,2.51009490206465
C11260,7.7379975462847,7.24623798716575,7.0856403222847,7.41844777616575
C06891,5.12240187862606,5.59631071529925,4.20866312062606,5.79065483429925
C01013,4.49433028514668,3.92964099584787,4.95708267614668,4.86633201984787
C06422,7.01728670964141,6.99932627965581,5.16791980564141,6.74614653265581
C12378,3.68954232811433,3.48081659876703,5.94033075611433,3.45322355276704
C08613,10.2682627325055,9.96070613595697,8.78063026150548,8.20226018695697
C11807,4.3893341969779,3.51937004523253,4.9357396849779,2.04764438823253
C05800,5.19698640302492,4.78584998757257,5.54534999302492,6.88264350457257
C14275,3.62158241181593,3.58354647404142,3.92557874881593,3.58541127504142
C02848,5.62856131980282,5.70907749603172,6.04539489580282,6.86851823503172
C07941,6.84034906343222,6.43380112748516,8.80143731743222,6.83808711248516
C07146,1.97570608926242,2.33473036652155,2.40762882926242,1.27580260152155
C02615,4.97059529915704,4.86704929959599,4.18482286715704,4.31476231459599
C00176,6.21130331682932,6.57308524297268,6.10397621982932,5.87741991997268
C07278,2.96623830910462,2.46969061119633,2.01432027910462,1.64222539719633
C03414,7.23127911171351,6.82192901004353,7.31465024671351,8.53699197004353
C04599,4.4796724856428,4.46327861674222,3.5033497816428,4.33017001474222
C08585,7.07295179217048,6.90088389098582,7.63850130017048,7.96549870298582
C06501,5.9821585096668,6.52451198523309,5.99592058966681,7.04120291923309
C12078,2.34825590023219,2.77360602937304,1.84400216623219,2.11540505437304
C10901,7.21911465825676,7.88590222459707,7.51651959225676,7.60611171959707
C14819,4.28178170982263,4.00319679259262,2.91088865882263,4.13013672359262
C07930,8.44679302011702,7.55476857452207,8.60346353011702,7.23480441652207
C11623,3.3914653183517,2.8022269601045,4.9020788203517,3.3889244131045
C00714,7.85461103574741,7.53938367565441,9.05550708574741,9.85787238865441
C10834,2.82642144873913,2.93967457257759,4.53206859873913,2.80868493757759
C05310,6.14424230249332,6.26500830208004,7.47838087749332,5.31726433908004
C16353,7.8495867683534,8.50094543415367,7.1902985853534,10.3952178921537
C05251,4.18785729690608,4.14642976725546,3.15503837290608,4.39226490025546
C01801,5.0982943750717,5.23929441284724,6.2958345110717,5.46172635584724
C00639,2.93746966481383,3.30064081541652,3.01320600081383,4.61519685741652
C11538,7.06116044527158,7.59770478209488,8.51110081927158,7.16660718309488
C06426,6.5931035360072,6.46194094812456,7.6518286340072,6.27303396012456
C06916,3.66556932868936,4.22737911023915,4.81695516568936,4.46496522023915
C16529,5.46699530143229,5.93309853380416,7.85213967643229,9.09546793680416
