cont1	cont2	bcpd	bcpd2
4-Aminobenzenesulfonate	7.02884406366146	7.40561537899088	6.94390158798444	8.9818852847249
Acid	4.72232030915264	4.56595887475499	5.93624406287967	5.71995017207889
Methylglyoxal	5.06762255192857	5.3896678807549	5.81032445906594	4.80504605758674
5alpha-Pregnane-3,20-dione	6.03165772848734	6.16834663086621	6.74653435944268	4.69640822362942
D-Serine	4.84983472331296	4.65889096479078	4.5889272970842	5.0852195116175
Caffeine	3.59709292943005	3.49715520984158	3.61500709358891	3.12343794094009
Azelastine	2.79885034189912	2.87847748680313	2.58470728843229	3.24014483552557
3-(Dimethylamino)propyl benzoate	0.546471853121186	0.165775429002387	1.42371761291562	1.62225152405238
D-Galactosyl-(1->4)-beta-D-glucosyl-R	4.63069993600721	3.82299747972746	3.1432029655448	3.70188836410843
Acanthoside D	6.0032958161553	6.30359709744781	7.48939975268719	6.56211884565228
Primary diamine	3.82561002560753	3.9999335357462	5.4746377175274	2.78670937701247
4,5-Dioxopentanoate	6.11228981178695	5.84255558866875	6.01685170258689	6.63597260959103
11beta-Hydroxysteroid	6.56748760195692	6.73188851323735	6.93031494628748	5.48885094851845
Prednisolone	5.80076061467358	6.28410861821764	4.81480353938217	6.1689553169905
Nalidixic acid	0.436137071791555	0.0683920074170361	1.32881284671919	0.809277006019249
N-Acetyl-D-hexosamine	4.58561398458902	4.90219337044915	4.58982221578513	4.54869000632869
cis-4-Hydroxy-L-proline	5.52708975454526	5.44392072502083	4.95244362382958	5.7390990331179
NA	5.21982609205495	5.4385513691543	6.25000549169918	6.70074356027311
7,8-Dihydroneopterin 3'-triphosphate	6.27527462790799	6.1274657321956	7.12042027615924	5.6682674465943
N-(Carboxyaminomethyl)urea	4.63108261070827	4.44953855693678	6.36682397490349	2.50104439227332
Isopropylamine	6.21399179158394	4.49287921703316	7.75443951308968	5.04193754753089
Sugar phosphate	3.47464889556441	3.15451245972522	3.85596214192252	1.35028264681833
Cyclohex-2,5-diene-1-carboxyl-CoA	6.33678632959002	6.23230625717516	6.72267218811995	6.81012547530215
Octanoyl-CoA	4.94289328909155	4.4036114441968	7.59834436362808	5.33577843016283
Adenosine tetraphosphate	4.57434730251619	4.25185631074585	4.64259863951402	3.54199332177107
Chromium	10.130181771761	9.33506397660303	10.6607374479652	8.57553094797645
Hyponitrite	3.67358331841415	3.29798042701874	6.02880515825853	2.7653954411053
D-Glucurono-6,2-lactone	9.56365686646649	9.98247912752694	10.2891514438941	11.0034100811047
Phalloidin	6.00481600877423	6.34331518024353	6.21182997109949	5.46106133204969
Baccatin III	5.39239231018005	5.54207302030949	6.3230770304526	5.94379510802335
Cefamandole nafate	6.00734013180366	5.85389640771188	5.05597066203923	3.54720405749687
Piperazine	2.16133891506811	2.25205172793041	1.01191598174873	2.37418318848695
Nitramine	8.71212821666246	8.93005307890809	7.68721727910615	8.38832773243627
D-Ribose 5-phosphate	9.40226935857608	9.60534286649463	9.28106083638511	9.8906925882744
(+)-exo-5-Hydroxycamphor	4.75413758104633	3.97333414953446	4.22242745222626	3.15020358930142
cis-1,2-Cyclohexanediol	3.10344627864206	2.82818241218337	3.48849216175688	3.10136965914959
Hydrogen sulfide	2.73164184204485	2.61968780461642	4.27243588363723	4.36341372856606
Aziridine	3.65836019952293	3.44407838565181	3.47361891718534	4.38773506544054
all-trans-Dehydroretinal	3.64385815008923	3.78920887749683	4.24418314920696	3.98054920773809
CDP-diacylglycerol	5.65893570757047	5.77499655223771	6.68181326760285	6.16996807636299
Phosphonoacetaldehyde	4.16351364918369	4.03934306313594	4.05454301737772	2.4100439650249
Tridihexethyl bromide	-2.34259986369362	-2.54988976832298	-2.4518992781508	-3.01909654760775
Isoxaben	2.94054226765045	2.44389838411616	2.78885973310037	3.3075550103654
alpha-D-Galactose 1-phosphate	4.15249986320982	3.97633086703785	4.07897991134102	1.19131509699526
Tartrazine	6.84770609170778	6.59155802163904	6.63841573730825	5.90457970469516
N-Feruloyltyramine	3.62176672790997	3.97080745228292	2.96226784609185	4.01650448985288
Reduced ferredoxin	2.75292162568251	2.40705870299289	1.620276256585	1.90244931664539
Dipeptide	7.57766690543223	7.48790354812984	9.32581251416388	6.79374113421054
Tocainide	6.93232073471737	6.64760314378645	9.05573262426111	6.35194771081842
Baicalin	2.16090354791538	2.60626460606673	1.6015285419362	3.8979832694059
3-Phospho-D-erythronate	5.30294211175262	5.24892056109598	5.42818438191245	4.59314959076998
Hentriacontan-16-one	1.06219535427743	1.37888914238127	0.808263372561395	1.6586027594201
Pentahydroxyflavanone	6.73050341992271	6.59517383922834	6.03028803536534	7.00911297872585
Pentanoyl-CoA	0.958925589515501	1.29803774174052	1.74823242125827	1.00149507586673
N1-Amidinostreptamine 6-phosphate	3.42858644266581	3.58130699084223	2.10511292770228	2.30734565728432
(2R)-2-Methylacyl-CoA	6.49884143371766	6.65890743433681	7.01759745879107	6.38012424503771
Betaine	2.7571112947096	3.21197979938825	1.73046238725522	4.39629954070462
Kievitone	5.88565828176127	6.05355094296393	6.18756238703055	7.73384013902954
Lamivudine	6.44778355348399	6.45367144768684	6.98675969408878	8.21307823106799
6'''-Deamino-6'''-hydroxyneomycin C	3.61339252207441	3.6586652155676	3.85028108188789	3.71601834384149
(S)-Coclaurine	5.58806563909495	5.66230804090114	4.88680235328706	7.20667990072815
beta-D-Glucosyl-1,4-N-acetyl-D-glucosaminyldiphosphoundecaprenol	6.30728152639164	6.53057433004026	6.56976388599202	6.51974894146555
4-Deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine 6-sulfate	3.86899010767682	3.83753179964949	4.5697453981518	5.58971653793876
Oxidized adrenal ferredoxin	5.43989638135936	5.73913081338701	5.54501548973582	6.00069891822754
(1S,2S)-1-Hydroxypropane-1,2,3-tricarboxylate	2.66662633661026	2.52698172916345	2.12647098158466	2.50740217323658
3'-Deoxydihydrostreptomycin 6-phosphate	5.63760072546453	6.0161998680908	4.78180643640912	7.03369846089555
cis-4,5-Dihydroxycyclohexa-1(6),2-diene-1,2-dicarboxylate	3.15135694323581	3.79386930277125	2.93991609639839	2.07207560650328
Orphenadrine	5.19759826174999	4.98199078332233	3.73350657872011	5.40656639143398
Heparan sulfate N-acetyl-alpha-D-glucosaminide	4.27798302070938	4.22558437019485	3.5253524088659	5.27200416378108
N-Formimino-L-aspartate	3.22442061964584	3.63865799901353	2.05049080931378	1.81037781221118
Cyclizine	8.59822314413563	8.90522381067419	7.37357053371205	9.03879918033918
Imidazole-4-acetate	5.41038311858556	5.10615869240778	5.04406764851909	4.67121333679456
5alpha-Androstan-3beta,17beta-diol	8.02078211387422	8.0164110833329	6.61762647392149	10.0210208891452
(S)-cis-N-Methylstylopine	4.65297073513668	4.59107375780282	2.79994693542168	5.14097026384139
N-(Hydroxymethyl)urea	3.289085713177	3.82609316560539	4.01934594268246	3.49085451807721
16-Oxosteroid	4.09522564613001	3.67816019435383	4.6704918928348	4.37656769961761
6-Hydroxyindolelactate	5.15282423878013	5.63767782713259	5.17733020000751	5.11989128735786
Moxifloxacin hydrochloride	9.41298822631009	8.92296328163978	9.55214479621729	9.46507777801481
Glucocheirolin	4.43073360247688	4.66749254857735	4.12911975009356	5.76751150357156
Triacetate	7.37504346588527	8.06700922557532	6.98328091883516	6.71101112310653
Vincristine	4.1845046876675	4.52444721265234	3.99475367862184	4.04183308177755
4-Methyl-2-oxopentanoate	6.99513324265387	6.70967447803733	7.79505147692081	6.96703459792985
(-)-Carvone	3.0614645212564	2.72313013903715	2.6039571531821	2.63129274065939
Indole	6.51725020289299	6.79263680120444	6.5244540094532	4.96207041381767
Lupinate	5.16550144048255	5.67131544086796	6.27601917897428	7.35897964395217
Ergine	3.06210296445894	3.26231228263689	2.84758633868605	2.42525694187456
Luteolin 7-O-beta-D-glucoside	7.01303418409748	6.8797199479268	6.91133717033578	6.49427143120287
Phytoceramide	4.56519395609751	4.31930165499663	5.51743247208332	3.94958441779598
NA	3.26809321893331	2.48720226518251	3.50161781716999	2.76578319049691
Flufenamic acid	2.05771510487498	2.06545655776004	2.02726352144852	2.03577294486943
DIMBOA	9.30446044704526	9.55073172086365	9.92455311839244	10.8078081555062
NA	8.18469470032603	8.28088742194931	6.95847624637547	10.0494375044656
Cinnamic acid	4.95796947586359	5.27058323898594	4.17809118476012	4.73270007324277
Loxapine	8.46898966251512	8.22315803415099	6.70185887445707	9.72689148606165
Dolichyl phosphate D-mannose	5.66687382169741	6.10660829512833	5.61308643045379	3.54008011534271
Nystatin A1	2.91904105839043	2.97560460276784	3.34509868878783	4.5479268830123
4-Pyridoxate	5.96713816656963	6.44962321113895	7.44602310721568	7.70310028343945
Indomethacin	4.33523321654985	4.92146461577503	3.04087146439802	4.76112826946765
Tubocurarine	6.83820748973021	6.78091713459587	7.22313398148418	6.42155329898822
(R)-Acetoin	4.28538668256102	4.82411732243585	3.85017793752526	4.39076912991945
Prostaglandin B2	7.35809358472076	7.33003399465656	6.72295368862296	5.75136184955389
4-Ethylphenol	6.79985796454594	6.49406578696726	6.09896480059224	6.43734296007011
Moxifloxacin	4.49787804697748	4.56989658315948	5.18666396154822	4.41361326564191
NA	6.31940172694375	6.31537344427553	7.87324457802223	7.14306441177937
Dopaquinone	1.3033789011143	1.48242547957448	1.58712695489932	3.6143186569746
dCDP	3.73528927592804	4.18629527767123	4.82988631324277	3.22197022868037
Bromochloromethane	6.04865292983576	6.18423859767069	6.71330615517973	5.91727302702694
p-Coumaroyl quinic acid	3.32675105892591	2.83919820658875	3.66881991636432	3.46305225701047
Globoside	0.174360576579003	0.618904579045194	0.515337900596472	0.241020778786494
Protoanemonin	4.36457294497066	4.53877131955283	5.31583284183506	5.20793240788654
Amikacin	4.42077621350138	4.72983521241614	5.84982363410481	6.59166511121152
5alpha-Androstane-3,17-dione	3.79210861117322	3.47330475080854	6.03854316518917	1.93545162580979
8(S)-HETE	1.59747951591585	1.73509432548537	-0.421042353393072	1.63429576430054
UDP-D-galacturonate	5.86554396720294	6.3314163609179	6.98847312243986	4.94301510335205
Exemestane	7.14724506979609	7.36993330909899	7.21248728449647	6.38811109770939
alpha-D-Galactosyl-(1,1')-sn-glycerol 3-phosphate	5.8770296012502	5.54762164447953	6.53013103029999	5.82231258412679
7alpha,12alpha-Dihydroxy-5beta-cholestan-3-one	6.28128784174745	6.27904507589342	5.812256120645	5.26875643716026
L-Xylono-1,4-lactone	7.36846721574109	7.12842376679873	8.02348677606062	7.19345312412927
Piperidine	5.38626295851252	5.413819581017	6.36280823085994	4.94490259057113
2-Octaprenyl-6-hydroxyphenol	6.72947571181326	6.24561280086121	5.80446239890712	7.08798490374534
5,10-Methenyltetrahydrofolate	4.94789481762419	4.73200598404087	5.61368198722034	4.96065076579004
N5-(L-1-Carboxyethyl)-L-ornithine	2.14317568567724	2.31123426652654	2.6206223955228	1.75913580987309
Diosmetin	4.69545409136867	4.36088478200066	3.40265029135713	4.29961074238738
gamma-Glutamyl-gamma-aminobutyraldehyde	4.72914405253307	4.75137953003597	6.39170626875198	6.43587079769675
N-(Aminomethyl)urea	9.42381503335308	9.47188552802737	11.9789820265079	8.49830950515346
D-Lysine	3.6772250724133	3.05616074961226	3.81113570482201	3.9957933804059
Amoxicillin	6.25871236759594	6.00184228897501	7.2519453527947	5.93549795566401
NA	4.455499404268	4.14529730961572	5.31880057835413	4.02574605773462
Diphenoxylate	3.56558352769218	3.39538546355914	4.86083250925375	3.87372046417419
Stipitatate	4.60934764885301	4.53270059406743	3.75783269419715	4.93990307639774
3,4-Dihydroxymandelate	7.62652840395172	7.80193626487465	7.517481790929	7.11456911138532
D-Tryptophan	5.02536485033811	5.15143754771957	5.69975831284915	4.64316296216942
Penicillin N	2.75157681244063	2.50850210615181	1.1335366761818	3.57210992830962
(+/-)-trans-Acenaphthene-1,2-diol	6.71325606123033	6.16125188871342	6.34896424611454	7.71289639003116
Fluphenazine	5.62836424061463	5.95502366028301	5.87729824078349	6.44475305927535
Cyphenothrin	5.6733438059725	5.62142457238743	6.14193627057869	6.06817038393417
1D-myo-Inositol 1,3,4-trisphosphate	5.52405186676981	5.37583121321292	6.75882736151769	6.97805972633726
Cholesta-5,7-dien-3beta-ol benzoate	5.63892771812185	6.12985584847094	6.83822970353956	5.78473778056619
Aldicarb	4.39581415041312	3.71847663792028	5.32058785285179	2.41410380426034
6-Amino-2-oxohexanoate	6.0346816570332	6.88999070558655	4.88199643417358	6.78740689469213
Actinomycin	2.6718268862366	2.34820900478945	4.33706694621911	3.61239039919902
Sarsasapogenin	7.54935969307946	7.64846675320616	6.01272685112816	7.80024549099778
L-Seryl-tRNA(Ser)	4.09410354762374	4.83508040389977	4.94645647348744	3.77869939759576
Simazine	5.23550745766811	5.33897049339152	6.08389111933592	7.34677045526228
D-Hamamelose 2(1)-phosphate	7.71986253342351	8.42637707073613	8.05019069696647	6.35685274567265
Menadiol	2.88336245341423	2.36689627823538	3.90114315050495	3.91075128829019
IMP	5.0756234741599	5.37106940044105	5.39305248872139	8.26334130384788
Polypeptide	6.16460985887258	6.17032103972066	7.26813203742512	6.84188541439954
Metipranolol	6.19161744441831	6.12618326155409	6.92634089678341	6.26182177472447
Gibberellin A44 diacid	4.29472459379491	5.31033199442026	4.43072186704241	6.13084891830953
Propan-2-ol	2.95173361245456	2.93856097036891	3.71261552757012	1.26435408473782
Palatinose	6.22910888652159	6.25771566697417	7.21480357559546	6.78821340332167
3,5-Dichlorocatechol	3.14343693856972	3.3669674838437	5.66623964889993	3.52026017830123
Levetiracetam	4.9869710945674	5.07319722119055	3.23881968805966	4.51981687150443
7-O-Acetylsalutaridinol	5.44976161684472	5.62944349116152	5.58926091342078	6.70100920227351
Topiramate	5.39891086501895	5.67532595653944	4.96790819406123	5.77460079841894
1,6-Dihydroxycyclohexa-2,4-diene-1-carboxylate	5.35641571795385	5.06869939600021	6.28878608047908	7.60515018369128
L-Tryptophanyl-tRNA(Trp)	5.57028791816277	6.13280724995561	5.50558717110059	5.99567305786999
Methyl beta-D-galactoside	5.47793303969149	5.08391028341423	7.63013419244678	5.61587741856101
Gibberellin A6	6.24984554857496	6.28062773047896	4.89686255840621	5.63526350336921
3-Keto-4-methylzymosterol	2.18317445624425	1.88033680808967	2.37025413024841	1.46283976496542
beta-Elemene	6.14792493753252	6.90858602395471	6.73450987732558	6.73885411648539
Taraxerol	7.67155154815314	7.15132148684484	7.5690540144479	8.52369219422906
2-Aminophenoxazin-3-one	4.07702778374269	3.74119154520476	4.31434606763218	3.64365409402806
N-Acetyldiamine	4.61527231092751	3.97261750043464	3.95080465820765	4.57324111756765
Diethanolamine	0.833870773989232	0.463302870489148	0.881241613404913	0.225231948037806
Scopolin	1.18220067185688	1.56070369582366	1.60619137309628	1.39616022939829
Barium cation	7.82051589050431	7.89272772919772	8.90509076231256	8.77286984749488
cis-4-Carboxymethylenebut-2-en-4-olide	6.05506485943383	6.49056590995571	5.6868431586481	5.49498675698127
Dimethoate	6.28841525643968	5.35956729578843	5.09170811377375	3.76485578747905
Diacylglycerol	6.80256875929575	6.30802188698752	8.25457461908098	6.42470764397741
D-Ribulose 1,5-bisphosphate	4.51550660715646	5.18188179803134	5.19348241672923	4.95764413387954
(+)-cis-3,4-Dihydrophenanthrene-3,4-diol	7.80533678523109	7.50563270668736	7.26749565159652	7.00328254702702
Friedelin	7.19186202069336	6.75028180388726	9.07128919990129	6.22629435071997
Arabinogalactan	3.86960615257717	4.57015875343226	3.77542779950419	4.59030155420377
Sufentanil	5.62095009446259	5.33951413679832	5.02111150189693	4.06251215120803
Oxolinic acid	5.98783578125045	5.96936817412481	6.08902403889123	7.49292072868139
Watasenia luciferin	2.17640518854461	2.23671747046375	2.04734709723273	2.80788493103437
4,4'-Methylenediphenyl diisocyanate	5.21747006549087	5.01426759969381	4.88294921582	6.0927593713428
25-Hydroxycholesterol	5.81445565148253	5.12381150113448	4.31359236735951	6.48234722828275
Abequose	3.32063303673491	3.16246254756958	4.81677257150663	2.09996045432848
Dithioerythritol	5.89226055829492	5.32765180507109	5.57570646640382	5.87108367132842
Sulfinpyrazone	4.2691665980049	4.70271446074681	4.13677008174068	3.57608666182741
Cyanocobalamin	6.07835970144138	6.5464486418211	7.42751916575451	6.25380086808855
L-Urobilin	3.38284625919869	3.50074807518453	2.76819052823428	3.81795464781176
tRNA(Leu)	4.03117736626965	3.80940630124324	4.28341234126306	2.68515002721245
Cyclophosphamide	2.97771900779234	2.81634273207931	1.6070025248459	4.04118894533311
Acetylcaranine	5.23824837331993	4.73099908557962	5.23894937152509	5.5091848853107
Dihydroergotamine	1.60953375505466	1.60587838003861	3.04220909571987	0.856627021036658
Nilutamide	5.34361660023884	5.48032032924403	6.65839237677861	3.57675466485367
S-Inosyl-L-homocysteine	3.643413743194	3.80102961049065	3.28157650625824	2.89072620442286
1D-myo-Inositol 1,4-bisphosphate	3.58228815891183	3.2770899542544	4.80866332360955	4.0018871095891
D-Glyceraldehyde 3-phosphate	2.9663071588124	3.56243836500831	4.05339761674726	3.90041643579007
Maneb	5.66265821408667	6.12447406442768	5.80085760285354	5.60892123885525
Monobasic calcium phosphate	7.00620060275915	6.66369900273661	8.09251827397415	6.67604610532387
5-OxoETE	4.38785248754325	4.61627997735114	4.44109884488146	3.8286433960923
trans-3-Hydroxycinnamate	2.99729096049265	3.04830400921691	3.63593109466603	1.87933686252272
Zeaxanthin	7.58507296562254	7.92387361577525	7.58436613068149	9.98067331749314
Beauvericin	2.31881455394514	2.00781777219086	1.76158872636354	2.13988144056673
N-Acyl-L-amino acid	4.92511759922018	5.26974205303894	4.41942656534987	4.13801662919078
Prostaglandin E3	4.5752085864125	4.93153092778363	4.78611514722961	4.06860207362066
omega-Hydroxy fatty acid	6.38881638515649	5.62827939749494	7.91544896623544	8.54213937660758
Triclosan	4.90516437333934	4.71420798764811	4.81912599879989	5.5919548646987
2',4'-Dihydroxyacetophenone	6.81169594991621	6.95955801443127	7.86100119942258	6.06109238085376
Triphenyl phosphate	7.74040337818377	7.5819808371197	6.897651608762	7.43310431575837
11(R)-HETE	6.21706344732508	5.23637541982311	5.76966374079429	5.9456673083724
