Gene.Symbol	p7Ct1B	p7KO1B	p7Ct2	p7KO2	p7Ct1	p7KO1
Nt5c1b	7.890331812	7.826511935	7.799219925	7.848811917	7.853698536	7.867183744
Nt5c2	8.111872956	8.141877225	8.159937349	8.166390585	8.17520056	8.304695745
Nt5c3	10.46023557	10.27581699	10.4423251	10.46615718	10.4771957	10.3675804
Nt5c3l	9.197153776	9.428816844	9.407442917	9.481512345	9.212438785	9.360709669
Nt5dc1	8.262523752	8.184632371	8.178587031	8.124206556	8.165240488	8.212738477
Nt5dc2	9.315750803	9.256681996	9.3596055	9.221670831	9.267613474	9.230785292
Nt5dc3	7.934677986	7.857172217	7.910319247	7.940844465	7.854919354	7.992167102
Nt5e	8.693313268	8.830406795	8.82579854	8.798985209	8.794114398	8.861687863
Nt5m	10.21194178	10.08537515	10.39813335	10.32402863	10.09498613	10.15240008
Ntan1	11.70434967	11.7626924	11.72415383	11.75243406	11.72491921	11.72562496
Ntf3	7.683329935	7.708111284	7.734616421	7.75283885	7.652109223	7.7790994
Ntf5	7.813364846	7.740411749	7.767408482	7.742216315	7.757321591	7.79445078
Nthl1	8.411367405	8.349754201	8.433890671	8.266121342	8.34649584	8.534158031
Ntn4	7.761365565	7.886450372	7.854089778	7.854150895	7.725518336	7.879735767
Ntng1	9.024098583	9.088471289	8.996384497	8.788785443	8.909036654	9.103458302
Ntng2	7.864082267	7.80917236	7.801802532	7.806527278	7.81923003	7.789120455
Ntrk1	7.547710954	7.537137149	7.571613657	7.560442097	7.511409195	7.599742442
Ntrk2	9.702830319	10.15009759	10.15320644	10.26401885	9.732336598	10.13563492
Ntrk3	8.645434065	8.468988884	8.384940814	8.224136431	8.455215245	8.396546316
Nts	7.848854252	7.866151842	8.13691722	8.230662223	7.925601395	7.946186474
Ntsr1	7.742948694	7.75674367	7.75674367	7.756844546	7.783257789	7.756376575
Ntsr2	7.806527278	7.852982332	7.821894168	7.918958683	7.761133704	7.836487406
Nuak1	10.31103565	10.62151792	10.60973996	10.83385589	10.3118601	10.52889801
Nuak2	8.839885271	8.786410376	8.928502834	8.933778008	8.838872932	8.744402963
Nub1	9.462439302	9.494916412	9.552442292	9.457616408	9.479720314	9.479720314
Nubp1	10.40463472	10.30056329	10.45429736	10.16681515	10.47208143	10.3190986
Nubp2	9.530499281	9.249564909	9.358109037	9.262057144	9.454686568	9.336750142
Nubpl	7.719825582	7.75674367	7.668336903	7.75283885	7.716834945	7.690800846
Nucb1	9.974659121	10.27352648	10.37800453	10.5833813	9.998477636	10.24492824
Nucb2	7.797569889	7.866151842	7.761749995	7.871041296	7.804843686	7.754847229
Nucks1	8.99443163	8.950698164	8.738794115	8.815095718	8.930397508	8.982252614
Nudc	11.94236862	11.99676757	12.14268472	12.07491148	12.02329039	12.0600816
Nudc-ps1	8.1861403	8.209944764	8.330237996	8.261070126	8.320342349	8.311459733
Nudcd1	7.751082788	7.800165962	7.754955524	7.792710019	7.77595846	7.790826635
Nudcd2	8.3025174	8.405621362	8.633315809	8.481763312	8.494318702	8.588826399
Nudcd3	8.257079357	8.178640246	8.177131323	8.109276968	8.218154604	8.131726755
Nudt1	8.724165586	8.78336902	8.861257789	8.701629954	8.826795674	8.86420834
Nudt10	7.875342658	7.834556043	7.841041477	7.94131869	7.876887612	7.912914815
Nudt11	8.625501519	8.660380652	8.694150223	8.580516831	8.630830431	8.585522734
Nudt12	8.442089786	8.271699195	8.054786357	7.95121086	8.38840623	8.199659862
Nudt13	8.136078165	8.206747271	8.173814377	8.074910373	8.196808601	8.122628157
Nudt14	8.091342193	8.157621824	8.342755664	8.197054018	8.117259875	8.160921505
Nudt15	7.687029312	7.670659218	7.779193533	7.733664315	7.735374762	7.781753619
Nudt16l1	10.5065463	10.43849391	10.69724552	10.72408832	10.49995221	10.43492303
Nudt18	9.24113628	9.270679731	9.580446493	9.699256664	9.239501053	9.271604342
Nudt19	11.09481245	11.09596078	11.10388825	10.75542549	10.96665475	10.98526864
Nudt2	9.798533856	9.792521502	9.883864574	9.479904936	9.780310229	9.837736722
Nudt21	10.95089884	10.76316301	10.96181848	10.95435607	10.99973218	11.08747956
Nudt22	9.034130879	9.006259057	9.1532192	8.874524671	8.902911628	8.97493581
Nudt3	7.722796312	7.752061322	7.759493805	7.739097732	7.727732982	7.70522844
Nudt4	10.81208996	10.57699711	10.90562933	11.10235005	10.89544323	10.63267119
Nudt5	10.24088202	10.31006992	10.04095051	9.887868053	10.22361793	10.27485781
Nudt6	9.142823194	9.193430973	9.199008695	9.26624527	9.123096172	9.102141724
Nudt7	11.53590957	11.45105872	11.43371423	10.86595952	11.49767391	11.47571699
Nudt8	8.580323456	8.733609624	8.729303389	9.084335097	8.52795126	8.658940738
Nudt9	9.859995878	9.670372394	9.681649862	9.179524141	9.824776205	9.576452322
Nufip1	7.772524973	7.806190667	7.805309987	7.744115117	7.735764114	7.816135582
Nufip2	8.025760144	7.918958683	7.951339946	7.933613133	8.009503342	7.990171831
Numa1	8.394353791	8.414626021	8.409249892	8.315302603	8.316908993	8.403235477
Numb	10.76359136	10.88359515	10.83329976	10.69049186	10.74835218	10.806091
Numbl	8.104820751	8.1861029	8.195033122	8.168588233	8.073562363	8.206986902
Nup107	8.858121782	8.976509338	8.694150223	8.696483155	8.800303208	9.021764201
Nup133	9.351594793	9.447445629	9.292590599	9.300303617	9.403245289	9.463261126
Nup153	7.712744648	7.712172725	7.656215089	7.710752726	7.684156852	7.690800846
Nup155	8.466218491	8.518157848	8.176586506	8.297319601	8.473685531	8.432904506
Nup160	9.660652669	9.75555725	9.377347131	9.492947147	9.688027397	9.673505267
Nup188	7.740411749	7.797689165	7.827614402	7.797689165	7.843326017	7.825911687
Nup205	11.0052611	10.93182518	10.57789592	10.84701409	11.01174427	10.83106546
Nup210	9.112504579	8.989178565	8.639470046	9.236228774	8.991277448	8.88731655
Nup210l	7.725518336	7.771801802	7.730718234	7.758890942	7.703067747	7.800258939
Nup214	8.743938545	8.690983528	8.727188989	8.71599823	8.695365172	8.766953984
Nup35	7.717062581	7.706064571	7.754330673	7.687256999	7.724927865	7.712604403
Nup37	7.94347813	8.003647733	8.000101419	8.096418781	7.980549822	8.077650014
Nup43	9.765565319	10.08674003	9.784761744	9.944974828	9.634821584	9.971194499
Nup50	7.952539588	7.902717247	7.810787474	7.774996843	7.829215581	7.883425523
Nup54	7.942900286	7.933801121	7.790078476	7.927744474	7.910721993	7.872717133
Nup62	9.784537666	9.841143807	9.998002336	10.37780652	9.916602077	9.840164778
Nup85	9.818877079	9.857242599	9.859995878	10.01280757	9.849190533	9.893446738
Nup88	11.32677219	11.41047625	11.05698207	11.29339566	11.20208191	11.3195
Nup93	10.27636522	10.22751475	10.09102339	9.77623863	10.17893851	10.10895662
Nup98	8.171846956	8.095813702	8.135039905	8.076389998	8.113984164	8.076256708
Nupl1	9.711155729	9.755185043	9.499335896	9.35120772	9.669271249	9.640016273
Nupl2	8.975755929	8.933853292	8.920674806	8.746153265	8.966061956	8.835275897
Nupr1	11.48445852	11.77400788	11.94370448	12.37090813	11.4240526	11.76189417
Nus1	8.37956713	8.534638641	8.367857214	8.579214895	8.451278782	8.445409418
Nusap1	10.49995221	10.21137167	10.28581792	10.37423294	10.48379915	10.23853413
Nutf2	9.670111042	9.689784003	9.669697783	9.650970471	9.68045785	9.739629224
Nvl	9.668210265	9.634507153	9.45129382	9.424331134	9.610157781	9.643933173
Nwd1	7.780517041	7.782372498	7.846669709	7.742639097	7.794344261	7.791439931
Nxf1	9.634821584	9.601602727	9.606925729	9.473100588	9.729545591	9.615581851
Nxf2	7.824624832	7.763053142	7.808564719	7.785956052	7.700895637	7.74279993
Nxf3	7.880979663	7.800798621	7.870641903	7.82004994	7.82416455	7.830043886
Nxf7	7.742948694	7.797689165	7.756214753	7.734788207	7.77595846	7.728560892
Nxn	8.408165848	8.382619141	8.592863168	8.773484377	8.503569325	8.4260996
Nxph1	7.933224703	7.906048888	7.986352511	7.911307332	7.808704776	7.824301532
Nxph2	7.709405055	7.759392366	7.769080315	7.804672742	7.819789878	7.811125726
Nxph3	7.794545475	7.828227405	7.833114175	7.777189752	7.797872957	7.799092861
Nxph4	7.668247677	7.650875338	7.758916732	7.731012729	7.78263945	7.770233716
Nxt1	9.942729255	10.01374101	9.930401551	9.92532761	9.911378508	10.0970862
Nxt2	11.56681978	11.28698941	11.14367697	10.1568987	11.55443581	11.38402057
Nyx	7.813911218	7.697554838	7.828764351	7.705046874	7.796787596	7.710752726
Oaf	8.164947447	8.132980988	8.173814377	7.933613133	8.190181737	8.154413218
Oas1a	7.738505838	7.723290183	7.74693068	7.698275327	7.73151009	7.709458556
Oas1b	7.832835535	7.835071341	7.813591515	7.770562712	7.741093471	7.85049806
Oas1c	7.806527278	7.732338665	7.709605551	7.811679504	7.766362372	7.773803527
Oas1d	7.861577534	7.769080315	7.852502648	7.782985588	7.789227734	7.836487406
Oas1e	7.773763722	7.770372239	7.734154762	7.711348887	7.709852502	7.746580154
Oas1f	7.6943852	7.679386477	7.770083076	7.634319099	7.611824648	7.689171484
Oas1g	8.220463092	8.201658834	8.335689347	8.424499758	8.130627764	8.194995866
Oas1h	7.792710019	7.867985983	7.887230817	7.697653051	7.80320318	7.811125726
Oas2	8.030969502	8.132081443	8.133558303	8.26992686	7.950986891	8.120931402
Oas3	7.768316366	7.758815252	7.798070345	7.669786615	7.774374832	7.790826635
Oasl1	7.783776668	7.82962171	7.868027455	7.915148468	7.851066369	7.867183744
Oasl2	8.127150619	8.103243635	8.208915115	8.517636158	8.103569805	8.169983817
Oat	12.9025491	12.84969158	12.99569385	12.94893435	12.97279845	12.89523023
Oaz2	9.524925151	9.683148598	9.95470487	10.21757704	9.527314315	9.64957557
Oaz3	7.727388117	7.77543714	7.754330673	7.749647017	7.750758021	7.801945232
Obfc1	8.339636288	8.391077149	8.432224297	8.529670809	8.38840623	8.402361054
Obox1	7.688574966	7.748185082	7.697219528	7.769131471	7.732045251	7.666394209
Obox2	7.735718907	7.792890882	7.785118615	7.773803527	7.701468858	7.72895232
Obox3	7.831062191	7.694188006	7.828764351	7.707652133	7.734788207	7.783508287
Obox5	7.767691501	7.80796721	7.750848521	7.742216315	7.798853324	7.809122772
Obox6	7.754246278	7.730816651	7.67695111	7.663651281	7.703067747	7.717154858
Obp1a	7.720377159	7.788276476	7.738597764	7.712939129	7.782227927	7.751828638
Obscn	7.587498919	7.60918331	7.734616421	7.607421332	7.64151856	7.674855933
Obsl1	7.94232422	7.927013907	7.920475591	8.043833913	7.936398042	7.940167699
Oc90	7.89846214	7.97625893	7.989930873	7.915148468	7.95288769	7.915686093
Oca2	7.706715222	7.821201174	7.788985721	7.745073772	7.768506964	7.756844546
Ocel1	7.848306735	7.915207797	7.951798052	7.981046792	7.886196422	7.89208639
Ociad1	12.34223914	12.25481433	12.08560902	12.29038028	12.31988246	12.25046773
Ociad2	7.979599977	8.000019887	7.943105433	8.0124269	8.017143032	7.968991769
Ocln	7.876543792	7.956221959	7.830363008	8.035157488	7.895304049	7.935535652
Ocm	7.741677531	7.692719596	7.699864077	7.765067892	7.695033547	7.788120254
Ocrl	9.14743599	9.119981271	8.997000418	9.146166172	9.05308654	9.15179432
Odam	7.751082788	7.655366876	7.801802532	7.739097732	7.703067747	7.739872301
Odc1	12.08560902	11.84922575	12.01052075	11.65517842	12.01520079	11.82840667
Odf1	7.644523123	7.706662624	7.696659071	7.750798361	7.753565475	7.734788207
Odf2	8.474173862	8.348463657	8.337766577	8.217422896	8.35622639	8.343696965
Odf2l	7.618984807	7.580078007	7.62414768	7.621292136	7.632777245	7.597134434
Odf3	7.790783383	7.734981841	7.817474975	7.733664315	7.778573473	7.818115393
Odf3l1	7.980142911	7.915207797	7.955190164	7.968529752	7.912738728	7.923772662
Odf4	7.847742087	7.899207	7.90330421	7.930779231	7.968447662	7.89208639
Ofcc1	7.623310859	7.573461143	7.716757579	7.602003935	7.605340834	7.639246512
Ofd1	7.698208365	7.721807629	7.711693309	7.699554132	7.726637048	7.738260965
Ogdh	9.361409498	9.472630533	9.512929887	9.853664858	9.227990627	9.333915476
Ogdhl	7.778043615	7.719825582	7.697219528	7.750227713	7.766362372	7.815067222
Ogfod1	8.282005061	8.267932495	8.286346752	8.199659862	8.201677241	8.227343502
Ogfod2	8.002587229	7.906048888	7.993462184	7.917635477	7.918619432	7.915686093
Ogfr	10.06283458	9.97005805	10.18951204	10.28561541	10.08445208	9.962617669
Ogfrl1	9.67178184	9.478101674	9.614359694	9.62925492	9.695164317	9.530120247
Ogg1	7.857471171	7.90330421	7.87120464	7.917974182	7.834112345	7.841778132
Ogn	14.08234728	13.9074373	14.23412866	13.21440237	14.09878044	13.9038532
Ogt	10.8329062	10.61670139	10.54586372	10.70896295	10.80107584	10.8655987
Oip5	8.410080362	8.33746504	8.243083475	8.292203435	8.367436156	8.365520419
Oit1	7.764001446	7.777189752	7.739142238	7.761987452	7.752883623	7.72793074
Oit3	7.588824737	7.697554838	7.608941061	7.754825171	7.668336903	7.655547194
Ola1	9.263195013	9.211742042	8.96163341	8.912881446	9.209663495	9.094717492
Olah	7.656458831	7.669219551	7.844139245	7.698275327	7.676189638	7.754330673
Olfm1	9.185083142	9.183231568	9.204140719	9.019678306	9.147746635	9.068638373
Olfm2	7.811329844	7.773045923	7.756214753	7.754246278	7.770083076	7.755445335
Olfm3	7.786671373	7.795207347	7.782372498	7.801572602	7.819789878	7.738260965
Olfm4	7.883937413	7.872628873	7.883406828	7.836111714	7.875522938	7.83953886
Olfml1	11.07438018	11.15146099	11.02584114	11.09596078	11.02311772	11.12386562
Olfml2a	7.886269795	7.892345327	7.88669872	7.824764117	7.838269811	7.852606003
Olfml2b	10.98134864	11.34447261	11.55893835	11.99145817	11.03597012	11.2897487
Olfml3	11.58060314	11.64122381	11.78856833	11.65985829	11.49130318	11.60692855
Olfr1	7.741041155	7.682638501	7.702071731	7.737426973	7.649879573	7.709458556
Olfr10	7.928285824	7.909031929	7.88092494	7.891774685	7.826511935	7.873394739
Olfr100	7.884425752	7.956221959	7.879832738	7.839273352	7.872628873	7.866647134
Olfr1000	7.799742107	7.788276476	7.887991952	7.838179519	7.760070653	7.812891736
Olfr1002	7.729445599	7.73151009	7.757906871	7.768031862	7.74764399	7.704578049
Olfr1006	7.699600251	7.741041155	7.757321591	7.775516782	7.771952957	7.760070653
Olfr1008	7.849991911	7.779813497	7.711163711	7.824301532	7.817044894	7.822539294
Olfr1009	7.621190249	7.706064571	7.689734861	7.673062173	7.691967347	7.67429648
Olfr101	7.779908438	7.773045923	7.787854123	7.794818971	7.78501068	7.748920258
Olfr1010	7.748721468	7.760019116	7.72497272	7.709698201	7.712604403	7.723434649
Olfr1012	7.902566433	7.898149047	7.845178082	7.840589616	7.946234258	7.799092861
Olfr1013	7.877698645	7.769080315	7.791240213	7.78501068	7.770083076	7.770811916
Olfr1014	7.760110775	7.737426973	7.758916732	7.796787596	7.741677531	7.677263774
Olfr1015	7.816729599	7.847673076	7.81312697	7.801172119	7.818669863	7.799654491
Olfr1016	7.779908438	7.77543714	7.809680615	7.803153353	7.769569692	7.783984063
Olfr1018	7.789070085	7.794680749	7.745324106	7.76663861	7.723791103	7.785686853
Olfr1019	7.804284021	7.734221786	7.720029309	7.743623677	7.821894168	7.75283885
Olfr102	7.722796312	7.74502356	7.829272512	7.771658114	7.770083076	7.765943606
Olfr1020	7.928285824	7.964136792	7.929628869	7.962945645	7.95288769	7.951818182
Olfr1022	7.773763722	7.696141819	7.767408482	7.813955378	7.792277357	7.710202175
Olfr1023	7.868071711	7.831965509	7.703667014	7.797213535	7.85726584	7.697102352
Olfr1024	7.795108829	7.882566318	7.787854123	7.795720342	7.802231305	7.854659096
Olfr1026	7.720377159	7.737920525	7.794392322	7.691405107	7.74939922	7.800258939
Olfr1028	7.650087567	7.747558666	7.64151856	7.701119914	7.681094809	7.708608891
Olfr1029	7.561863979	7.563890411	7.594254308	7.575189555	7.565608583	7.607597414
Olfr103	7.844320248	7.794680749	7.851348464	7.739586172	7.767933392	7.808564719
Olfr1030	7.800303494	7.851133964	7.802397114	7.790875178	7.845581312	7.937043156
Olfr1031	7.862262905	7.927654912	7.867575622	7.889404631	7.801572602	7.95121086
Olfr1032	7.719140536	7.802372292	7.787854123	7.764538671	7.696194843	7.766497966
Olfr1033	7.7280185	7.736201156	7.793366548	7.818985824	7.829215581	7.733081117
Olfr1034	7.873744444	7.826511935	7.771135267	7.725571297	7.80063076	7.889311643
Olfr1036	7.659343143	7.596736821	7.718495376	7.604238108	7.648000445	7.690293549
Olfr1037	7.836992883	7.86395044	7.825384284	7.783508287	7.862472675	7.844548401
Olfr1039	7.756316419	7.718495376	7.694919193	7.788518205	7.74764399	7.769080315
Olfr1040	7.776087427	7.766589197	7.818029682	7.786478773	7.828165038	7.758815252
Olfr1042	7.741677531	7.702125747	7.682984108	7.735718907	7.704072213	7.728560892
Olfr1043	7.801719645	7.861497423	7.787854123	7.86632441	7.869053463	7.867743128
Olfr1044	7.706023141	7.710850085	7.751288915	7.791348169	7.764826715	7.782940501
Olfr1045	7.785577678	7.782372498	7.767408482	7.776618003	7.759468026	7.78861352
Olfr1046	7.749303141	7.751288915	7.750318963	7.764538671	7.687361686	7.764302921
Olfr1047	7.811983903	7.796515868	7.773192184	7.809680615	7.811305521	7.784599805
Olfr1048	7.701670526	7.712939129	7.693632873	7.745476316	7.684556648	7.678443421
Olfr1049	7.685728432	7.701522707	7.752303967	7.742639097	7.760597436	7.69750698
Olfr1051	7.846669709	7.737920525	7.782372498	7.756844546	7.702017905	7.732624311
Olfr1052	7.812657357	7.762477456	7.707943534	7.733081117	7.719140536	7.79345487
Olfr1054	7.843182108	7.80917236	7.842684314	7.765737672	7.752259178	7.748288959
Olfr1055	7.773192184	7.743034246	7.800215908	7.793298714	7.74764399	7.766497966
Olfr1056	7.652000454	7.648579664	7.686293153	7.671885099	7.64151856	7.62755197
Olfr1057	7.729445599	7.814462013	7.813591515	7.73151009	7.831143733	7.816729599
Olfr1058	7.802982302	7.769080315	7.800820129	7.772807649	7.792277357	7.706853974
Olfr1061	7.745570857	7.690154524	7.717255243	7.706715222	7.672345662	7.722461658
Olfr1062	7.615571914	7.779813497	7.78095291	7.768031862	7.718588628	7.724569587
Olfr1065	7.912738728	7.936398042	7.776047673	7.85234701	7.910218684	7.863781951
Olfr1066	7.698905391	7.708111284	7.73012983	7.765737672	7.676799925	7.803026777
Olfr107	7.699600251	7.668097438	7.684156852	7.743623677	7.671779161	7.648060008
Olfr1076	7.766987647	7.712172725	7.771658114	7.740509181	7.721596143	7.810141297
Olfr1079	7.807086094	7.779813497	7.795382226	7.834660866	7.818669863	7.770233716
Olfr108	7.663005572	7.658781297	7.729023792	7.700135823	7.757321591	7.805212701
Olfr1080	7.778043615	7.732977743	7.732977743	7.689171484	7.709405055	7.771801802
Olfr1084	7.678586992	7.700234747	7.723978731	7.706715222	7.711882575	7.741632469
Olfr1085	7.878231272	7.911099459	7.861497423	7.865394417	7.821894168	7.85373687
Olfr1086	7.684156852	7.685097697	7.715360895	7.687256999	7.637242753	7.674855933
Olfr1087	7.751082788	7.753412974	7.733567725	7.735718907	7.705712594	7.776047673
Olfr1089	7.749303141	7.67145559	7.74638303	7.663651281	7.790783383	7.770233716
Olfr109	7.740411749	7.811819791	7.793887175	7.805564602	7.787804645	7.774996843
Olfr1090	7.754246278	7.737426973	7.83146262	7.708152659	7.765853605	7.831697736
Olfr1093	7.762664334	7.783025314	7.751828638	7.779418749	7.804284021	7.774996843
Olfr1094	7.783776668	7.771135267	7.715360895	7.790875178	7.758865152	7.733567725
Olfr1095	7.734049677	7.779813497	7.863010802	7.834259623	7.802840697	7.836487406
Olfr1097	7.585052628	7.686852822	7.557990776	7.612370714	7.616702332	7.571514525
Olfr1098	7.718442098	7.670659218	7.681999825	7.708805245	7.736891047	7.701522707
Olfr1099	7.819832443	7.860911779	7.814052095	7.827101854	7.767408482	7.821162193
Olfr11	7.633360576	7.615070614	7.586535096	7.613365993	7.620715265	7.632625075
Olfr110	7.793930353	7.808564719	7.808564719	7.768605396	7.82416455	7.833929824
Olfr1100	7.809039248	7.67145559	7.718495376	7.769131471	7.804843686	7.807538498
Olfr1101	7.611879614	7.618926909	7.568143736	7.583981521	7.635271686	7.616259876
Olfr1102	7.757067589	7.810698759	7.75558571	7.765067892	7.773803527	7.788120254
Olfr1104	7.831062191	7.819446788	7.897486209	7.765737672	7.819789878	7.914651156
Olfr1105	7.925601395	7.861497423	7.899312338	7.890331812	7.852563825	7.901079034
Olfr1106	7.779233333	7.771801802	7.784599805	7.776087427	7.820232683	7.807538498
Olfr1107	7.760687386	7.831325429	7.760070653	7.777616798	7.785577678	7.698208365
Olfr1109	7.67784575	7.709405055	7.771658114	7.772807649	7.7790994	7.785686853
Olfr111	7.775477015	7.827700025	7.82291866	7.794818971	7.78501068	7.789685881
