Genes	HN_1	DCIS_1	HN_2	DCIS_2	HN_3	DCIS_3	HN_4	DCIS_4	HN_5	DCIS_5	HN_6	DCIS_6
54432	7.81399107	8.619780629	8.287666641	8.398667027	8.667907216	8.683041423	7.933759795	7.818668781	9.293226203	9.623843815	9.307413887	9.454652713
54433	8.354191978	8.886696314	9.170106332	9.258596214	8.83077844	8.511581002	7.719177155	7.249793984	8.39394804	8.22902319	8.141643221	8.153603114
54435	6.830575342	6.768406632	6.855370885	6.785808085	7.158015572	6.949680565	6.935202423	6.918631068	6.983205346	7.026488212	6.880173463	6.823451984
54436	7.05509886	7.054818795	7.055140384	7.055509959	7.054757666	7.055535223	7.055247004	7.05467645	7.055161861	7.055447847	7.055096706	7.055185409
54438	8.745316685	8.982015333	7.968955307	8.012531627	8.160658804	8.025343204	8.783946707	8.121182895	7.795322046	7.676124096	7.791326889	7.591477978
5443	6.966505318	6.838288068	6.826596699	6.863194215	6.763979061	6.85356466	7.177946315	7.194026578	6.707659701	6.554325067	6.67358469	6.570476939
54440	7.721288226	7.38278057	7.28361653	7.19073582	7.238677998	7.508174441	7.713333717	7.53094889	7.109316001	7.068950999	7.041554465	6.985886733
54442	7.99401806	8.405629987	7.941734338	8.015365141	8.061218721	8.093595255	7.875422145	8.031376064	8.148839676	8.336948473	7.942445005	7.969131965
5444	6.873674088	6.862824367	6.871452644	6.862249737	6.904356969	6.899807748	6.890126888	6.911258777	6.886534757	7.046247378	6.919344963	6.928953177
54453	8.569953149	9.339152179	9.174513403	8.481306732	9.343085471	9.543156076	8.817610909	8.164407101	9.702228341	9.516957254	9.423989224	9.397275229
54454	7.241202569	7.509979744	7.202223532	7.004958189	8.218643864	8.137220494	7.418001746	7.629306724	8.178991142	8.299341493	7.996508953	8.250102858
54455	7.619770293	7.468835047	8.11266645	8.17834747	7.509667468	7.45221269	7.578265905	7.632925557	7.381439542	7.349805192	7.449168502	7.423797968
54457	7.005073084	6.979697211	7.119599943	7.146204932	7.10697835	7.114450868	7.051647553	7.036493272	7.10925184	7.102397998	7.164223519	7.150812537
5445	7.608974896	8.853059119	9.207578039	9.496877441	8.339581944	8.090590885	7.651341054	7.799958855	9.808064884	10.0051169	9.809681493	10.01444812
54462	7.496638427	7.541258337	8.471161154	7.910596831	8.430138568	8.307232949	7.56784852	7.687382277	8.384353902	8.558042069	8.580891837	8.553458319
54463	7.710876474	9.351513874	7.597363915	7.49464385	8.253307546	7.587918593	6.979716175	6.769046618	8.36323429	8.341048091	7.808265736	7.910014062
54465	7.842879727	8.017411131	7.818471664	7.915005268	7.716923617	7.304329283	7.293302468	7.2310265	7.615576114	7.744121923	7.258163475	7.002344025
54468	8.86591592	8.815661463	8.452459205	8.361401864	8.417630428	8.204157244	9.047075984	9.37680766	8.55539022	8.76736968	8.675453595	8.691245068
5446	7.721909254	8.17610309	8.600140925	10.46086789	7.700352222	7.530760525	7.630030954	7.701023736	8.474617852	7.159728129	8.122495529	7.210709528
54471	7.151114756	7.270055677	8.768376155	8.855061979	8.880890554	8.38500609	7.223995784	6.820718481	9.239834384	9.292389637	9.108889989	9.176099344
54472	7.182643265	7.191501912	7.253471473	7.29764427	7.150193229	7.202424938	7.230746596	7.224322273	7.132442706	7.15665153	7.151629644	7.18280903
54474	6.941466395	6.868247872	6.870043703	6.819657908	6.895955504	6.92308633	7.010654744	6.981160912	6.808054353	6.854292029	6.922137734	6.949953301
54475	7.696848079	7.348628384	7.43989675	7.461185827	7.294449632	7.271874839	7.875864934	7.623172296	7.105956922	7.045104979	7.089195456	7.126729209
54476	7.812127962	7.418291722	7.597078684	7.705638011	7.156924709	7.009610236	8.147427043	7.973939069	6.903057985	6.840291133	6.936896643	6.900048822
54477	7.652646325	7.393798658	8.90098931	8.951481705	9.079053189	8.36686322	7.924334978	7.32188396	8.555267747	8.260813529	8.359396853	8.234028013
54478	7.243674053	7.240700005	7.296729665	7.531064265	7.181670759	7.651122472	7.300636999	7.537275468	7.024924006	7.181165632	7.063276049	7.304477402
5447	7.431317612	7.553318131	7.310964812	7.80663637	6.928462744	7.136362855	7.673300291	8.073850374	6.928330633	6.912273669	6.932136483	6.927410208
54480	8.231440519	8.040254625	7.360250484	7.729796059	7.409578266	7.503696518	8.33307976	8.606840711	7.197917379	7.203717215	7.257549408	7.36797816
54482	7.243210066	7.188928442	8.020519659	7.724127436	8.435909336	7.854397842	7.509493196	7.099430203	8.740789664	8.616360094	8.407710131	8.591364758
54487	8.061982213	7.703397758	7.624773486	7.551350912	7.475407764	7.4838566	8.651134469	8.224411162	7.931743681	7.643237689	7.738320278	7.827569846
54491	7.251392694	8.640043602	7.177901197	7.231052132	7.343468312	7.085957071	6.985670204	7.031064097	6.900264502	6.948692294	6.909108977	6.883249776
54494	7.072592903	7.30597702	8.029765538	8.085622936	7.961794849	7.700229646	7.061318467	7.244433031	8.528105779	8.790563152	8.335502209	8.264756385
54496	7.717507912	7.451589019	7.223201484	7.094962394	6.857348419	6.997317694	7.725752721	8.134236596	7.048437877	6.90288404	6.990115055	6.838850853
54498	7.875056324	7.752933403	7.692169771	7.704612868	7.597680345	7.530174235	7.99446524	7.970591577	7.509897482	7.416802822	7.612097143	7.455076782
54499	8.937811389	9.303070348	8.255970681	8.702303664	9.524699327	9.554846639	8.551311632	9.139913044	8.914347082	9.298916327	8.918854376	9.138010039
5449	7.108751106	6.221009609	5.498551965	5.304856	6.825791204	6.914356574	7.162552257	7.393877322	6.681914471	7.026706419	7.306602714	7.422256381
54502	8.119965724	8.987367729	9.153329176	10.1841507	9.467647302	9.749822289	8.577710932	8.231231837	10.34733951	10.69927699	9.948394378	10.56569079
54503	7.970766525	8.267332007	7.817213411	8.399658502	7.422646981	7.640579233	7.770111082	7.696867035	7.397047411	7.55335638	7.456256076	7.424538689
54504	6.913299229	6.90053225	7.106740997	7.043834852	6.988426914	7.981760353	7.100699092	6.906930333	7.001338645	7.256234188	6.933342945	6.975541617
54505	8.313140444	9.377643884	8.289362296	8.431295885	8.77478517	8.589723719	7.637969136	7.857490034	9.264862084	9.508231493	9.081732001	9.264123851
54508	6.793118731	6.793600039	6.828263307	6.839981491	6.813623548	6.806919344	6.823987431	6.839975597	6.821203579	6.829354155	6.816255638	6.824114117
54509	7.318063548	7.12609951	7.062190121	7.082775638	7.049978703	7.16846288	7.593458741	7.539678006	6.92567864	6.871017963	6.997443315	6.999615327
5450	8.817904333	6.915445413	8.49416914	7.087826134	8.012206285	7.033745975	7.602448092	7.331639373	7.606772409	6.676644747	7.034515791	6.881383031
54512	8.505584564	8.192820814	7.120020153	8.1609738	7.311369532	7.444681061	8.478418386	8.524240015	7.2818659	7.295946287	7.291135119	7.35512932
54514	7.162471445	6.629512403	6.474289657	6.709441254	6.675581937	6.714795748	7.313105082	7.256516137	6.528879345	6.646740454	7.055128732	6.829891649
54517	8.013342941	7.986616336	8.502202471	9.161708242	9.204215306	9.047015058	7.591382566	8.18531376	9.196349187	9.141661964	9.156610292	9.141238915
54518	6.623273792	6.782664264	7.216559065	7.037263211	6.833138572	6.848789725	6.82554304	6.898630166	6.708914006	6.526722594	6.59549146	6.687553722
5451	7.698545822	7.785630167	7.941572237	7.944137729	8.31363909	8.19367784	8.092268222	8.060154138	8.176869092	8.145384944	8.342822199	8.27094232
54520	6.704487343	6.725664707	7.804892082	7.515983715	7.946264118	7.787529734	6.852000198	6.52596464	8.201124861	8.321869898	8.126303432	8.336833842
54521	7.069921154	7.854027588	7.39395899	7.310313172	7.473706486	7.248838016	6.995320282	6.990189364	7.539405025	7.672319071	7.253236851	7.506352911
54529	8.480028912	8.93581499	8.885301488	8.817904301	9.181149147	8.828990125	8.441919142	8.344664637	9.15764555	9.198813074	9.243183207	9.255220808
5452	7.271680146	7.147032666	7.037081122	7.077481387	7.159848615	7.143280607	7.400439592	7.312375059	6.97660261	6.980109191	7.07627596	7.03421001
54530	7.511934869	8.62551952	7.786924089	8.641268452	8.309052283	8.829166873	7.371241865	7.658181638	8.582639229	8.541810875	8.044455788	8.534469278
54531	7.544979628	7.236782341	7.664030852	7.635220889	7.516952037	7.557499723	7.515498222	7.520506799	7.454231401	7.397112053	7.477440492	7.581287049
54535	7.718760662	7.265145069	7.197831906	7.113412698	7.053875391	7.008599292	7.982100919	7.729000346	6.903506127	6.737023015	6.884583477	6.927159465
54538	7.433625227	7.206906638	7.046050926	7.06688074	7.245450972	7.169390505	7.443905224	7.387875265	7.085957324	7.080344562	7.183788182	7.173124637
54539	8.484004507	8.867445487	8.192883206	8.67395694	8.216887367	8.223471777	8.638009276	9.447346248	8.097093117	8.045449509	8.089855966	8.307856559
5453	7.159121364	6.966424947	6.991627468	6.884139413	6.90203729	6.738202284	7.444611896	7.328355305	6.68162249	6.50838056	6.751446672	6.737146133
54540	8.275025232	7.821023493	7.542105925	7.484644465	7.832030033	7.660653783	8.242949338	7.625781374	7.394602572	7.345811175	7.512602973	7.583535082
54541	11.21926471	10.3514192	9.342582721	10.05471803	8.618841477	8.78480618	10.38191065	10.72976793	8.36028873	9.086236423	8.253026694	8.919098074
54542	7.09780634	7.228461192	7.279501532	7.580362187	7.327475993	7.357229989	6.983176782	7.148730815	7.365338929	7.485478185	7.348929493	7.300592311
54543	10.99680644	10.13183185	10.65328514	10.46606704	10.64810729	10.31071713	11.17494936	10.06447557	9.809550369	9.698124874	10.29813232	9.850581468
54544	6.642708418	6.63805751	6.667964024	6.683463566	6.652945237	6.663115433	6.65489968	6.678479658	6.659611706	6.65353045	6.659772511	6.645337867
54545	7.553846176	7.48180782	7.534527076	7.443276811	7.202302985	7.469181483	7.817261426	7.881582414	7.107931351	7.076406305	7.159383505	7.192534736
54546	7.516141885	7.282907459	7.739323953	7.482680143	7.919729638	8.226594074	7.402513394	7.393154902	8.017025301	7.714359209	7.395142976	7.390632503
54549	7.650488916	7.515470142	7.302055245	7.302791926	7.41717323	7.270315237	8.111587988	7.829985444	7.26608318	7.151113433	7.334915482	7.368313301
5454	6.823260678	6.823550343	6.823488568	6.823362494	6.823512602	6.823634205	6.82374466	6.823517421	6.823322511	6.823428702	6.823729303	6.823856038
54550	8.338502959	7.98398066	7.938533092	7.788748188	7.650226547	7.827576546	8.72616498	8.670917336	7.334216121	7.496209161	7.582994718	7.774336176
54551	7.283914762	7.230241609	7.286754167	7.191277941	7.342233329	7.224342009	7.261317502	7.303524377	7.20740965	7.182432685	7.210387484	7.21586265
54552	7.950978887	8.020487893	7.121427416	7.431536636	7.307657364	7.352399126	8.082852328	8.352221814	6.946096118	6.964215417	7.173862991	7.250192664
54554	6.933345109	7.078191009	8.052025554	7.841394889	8.102125485	7.6527751	6.837247659	6.816379559	8.560325153	8.830244945	8.29721122	8.206927537
54555	9.371055211	8.624704186	7.746478953	7.777625971	7.590458218	7.440563429	9.579178937	9.765111344	6.837508238	6.673818273	6.922854479	6.921914731
54556	7.649587459	7.709871513	7.975769036	7.792171568	8.457511083	8.187490248	7.90216271	7.553506232	8.259874626	8.004764631	8.24648752	8.216462566
54558	7.0944711	7.224003655	7.015387365	7.013923169	7.042500519	6.922195792	7.07932028	6.958762153	6.910477881	6.979068581	7.051729746	6.939555959
5455	6.744511255	6.73271582	6.735891471	6.73824808	6.732003205	6.737068919	6.750915441	6.752651229	6.738122312	6.736078213	6.736695019	6.73169096
54566	8.45729078	8.592389544	9.696159016	9.160400681	9.951984099	8.757720988	8.285742987	8.776335393	10.1109401	10.11440296	9.727425111	9.942273843
5456	6.913009608	6.904175068	6.905379904	6.906285119	6.906406346	6.902253704	6.930985954	6.911897202	6.902182609	6.900637889	6.904720953	6.903997965
54576	6.751316282	6.753248598	6.66501971	6.638200319	6.746086738	6.706971773	6.650883097	6.726912409	6.688258143	6.702540749	6.754792595	6.757185992
5457	6.874917331	6.833693596	6.811239742	6.775296074	6.841891241	6.849153779	6.888246832	6.880769997	6.806810855	6.814697227	6.852513501	6.838712755
54583	7.447425909	7.238876036	7.204792336	7.233812284	7.426101525	7.407077685	7.636145314	7.698239868	7.289339823	7.353858018	7.419548095	7.401233564
54584	7.995618127	7.604064101	7.328334652	7.104769075	7.491857351	7.422159691	8.421230047	8.189657694	7.202954967	7.079135512	7.208081117	7.240277478
54585	8.017931069	8.124763603	8.521430565	8.873637633	8.848376514	8.408181021	8.227608378	6.936168638	8.766252204	8.896152554	8.59777635	8.778557522
54587	9.416637981	8.303247723	9.258240927	7.822812652	8.416272622	7.795171772	9.897531568	9.575794751	7.967943905	7.415811558	8.220384259	7.761559925
5458	7.089248688	7.039545301	7.05685081	7.026072727	7.094550608	7.048539282	7.16509761	7.121000603	7.034352761	7.061427398	7.080251869	7.044059995
54596	6.896311518	6.778757444	6.998905482	6.98375427	6.850506121	6.978899672	6.804958002	6.786307521	6.885340678	6.894764024	6.933964459	6.853674096
5459	6.733062739	6.661599086	6.622248571	6.623626733	6.624230191	6.633643119	6.804538139	6.716055747	6.695596513	6.56378202	6.576116803	6.496004716
545	7.55698799	8.130655026	8.091770382	8.273682276	8.233356442	8.05020038	7.414940524	7.366859843	8.643100133	8.736008001	8.3968675	8.465161532
54606	8.120887758	8.014070689	7.573749069	7.747523842	7.451466895	7.40660468	8.327143603	8.312822026	7.287719124	7.266988663	7.34421711	7.239567294
54619	7.026180356	7.021419852	6.721077602	6.752247649	6.896684162	6.766960961	7.129619619	7.201066191	6.779065551	6.639635104	6.79171964	6.786548556
54621	7.251221335	7.2341528	7.21210287	7.215618715	7.235115788	7.255571404	7.213005124	7.260545371	7.222602096	7.23454212	7.251426851	7.21666187
54622	6.892662944	6.94467368	6.958222852	6.91065293	6.988205905	6.881924449	6.840222197	6.886079313	6.972528791	7.006486353	6.999866088	7.056741147
54623	8.891157701	8.83066918	7.999326999	8.269065187	8.236273814	7.844774559	8.76783132	8.495355072	7.934385176	8.05460369	8.148026406	8.148041025
54626	6.562906529	6.563006921	6.556962248	6.561337782	6.562193793	6.572637226	6.573292974	6.561304218	6.556548982	6.562228637	6.561024049	6.563300278
54629	6.716300196	6.808950359	7.129752384	6.994451608	7.109415107	6.963364361	6.964501229	6.651444038	7.035859808	7.208433905	7.324985332	7.123427558
5463	7.541575021	7.211370574	7.583766494	7.254998611	7.34858738	7.268128008	7.988051998	7.054411575	7.237487136	6.987489825	7.11131554	7.099028088
5464	9.949716777	10.09418433	10.5829905	10.7158809	10.25230773	10.30829968	9.091342858	9.725201808	10.7761464	10.97363923	10.78191653	10.87762062
5465	6.92812998	6.921772787	6.940845249	6.934815215	6.938733199	6.943169274	6.936229269	6.935014748	6.935560976	6.930648329	6.932907142	6.939606045
54661	7.1633136	6.72937425	6.875015736	6.787898367	6.953483665	6.923649128	7.306031313	7.284534441	6.809756024	6.790593383	6.937753846	6.897817
54662	8.1520028	8.042241752	7.828651299	7.717371093	7.811427438	7.744661356	8.429144694	7.816100932	7.532595117	7.621619211	7.764894529	7.726496548
54663	8.56107014	7.973653355	7.478981162	7.790905751	7.63931247	7.562672015	9.108411654	8.120850792	7.426770481	7.322428302	7.378858357	7.311675244
54664	7.059652444	7.687495388	7.601653006	8.037252459	7.883246628	7.636655603	7.02491027	7.467767216	8.285894561	8.652746767	8.034141479	8.477569383
54665	8.067908511	7.656220699	7.33700976	6.970216044	8.574766632	7.683018504	7.666144341	6.683030549	8.267938932	8.23563541	8.1255912	8.077643423
54674	7.12382994	8.331665103	7.722824375	6.831837165	7.198447461	6.772787324	7.018439881	8.343261018	9.137945051	7.007046642	7.417050336	7.155052701
54676	8.267723493	8.104795062	7.818405576	8.058557978	7.687902893	8.025892414	8.874793761	9.051239055	7.472907432	7.656324859	7.562763638	7.910383123
54677	8.717428866	8.797690935	8.374823517	8.073537706	8.538621981	7.621692622	9.378719845	9.4518986	9.133247807	9.320075135	9.186599702	8.959674497
5467	7.880434511	7.79855972	7.795100313	7.674697032	7.525845888	7.611872351	8.07411954	8.295242767	7.654853596	7.527573108	7.501646232	7.473854207
54680	7.565675128	7.577306152	8.244080345	8.079432799	8.040792515	8.067109517	7.247073601	7.24498473	8.475426186	8.433610241	8.205613538	8.282095996
54681	8.032721507	8.526535304	8.233565435	9.074850021	7.725795897	7.944508044	8.258745287	7.963653659	7.864001913	7.915853884	7.91551808	8.075921105
54682	7.980367589	8.752946941	8.012551596	8.261387141	8.351347938	8.06462031	7.490523527	8.234689213	8.048727152	8.293293339	8.124918068	7.961623271
5468	7.287422544	7.255308084	7.330374725	7.302696728	7.295570954	7.239857993	7.058266654	7.031572376	7.579898259	7.705053534	7.138474854	7.750209454
5469	7.57230115	8.161206963	7.953161027	8.039579149	8.401916221	8.477894375	7.39426933	7.8240755	8.212767614	8.265377522	8.370420764	8.311762232
546	6.877483612	7.818237049	7.53420448	7.004115936	7.671757971	7.358083248	6.924074302	6.780678122	8.216373294	8.550490969	8.171425631	8.097265787
54700	7.31195692	8.385520193	7.255987783	7.296521475	7.91427321	7.457271704	6.994617803	6.893440876	8.27759287	9.174709979	7.971367925	8.087211677
54704	7.459170112	7.610709154	7.037839358	6.905177615	7.403791334	7.393824579	7.105770098	7.229715154	7.670623505	7.542120649	7.796910922	7.858429197
54707	8.153192198	7.348005728	7.080618584	7.451409096	6.718820306	6.762934371	8.330779535	8.741540148	6.569087791	6.58029772	6.474904414	6.630084616
54708	7.4581587	8.137027573	7.941384759	7.991133307	8.103036374	8.028299287	7.518477711	7.44553114	8.676390213	9.051788707	8.654484987	8.968434327
5470	6.718968436	6.561906599	6.523208715	6.533935123	6.666336469	6.667397493	6.65474761	6.750503784	6.530292383	6.650207521	6.643430112	6.624039265
54714	7.498136191	7.3344086	7.423923872	7.376374812	7.471970789	7.465422437	7.549297439	7.649532494	7.503357324	7.525666518	7.583723713	7.5465063
54715	7.052844346	6.885682213	7.24309015	7.03871552	6.976234994	7.186913755	6.973053074	7.173788487	6.93939611	6.870647799	7.116274262	7.153284716
