gene.ens	data
ENSMUSG00000095309	0.017983088
	0.299242547
ENSMUSG00000054808	-0.421866725
	-1.412231551
ENSMUSG00000048779	0.249671197
ENSMUSG00000051341	1.121757406
	-0.064587938
	0.689723088
ENSMUSG00000040466	0.585036433
	-0.169763162
ENSMUSG00000002803	-0.492473294
ENSMUSG00000098431	-0.514235304
	-0.720049049
ENSMUSG00000000489	0.093581098
	-0.021169539
ENSMUSG00000020905	-0.597908341
	-0.949117366
	0.005651669
	1.34501364
	1.102264495
ENSMUSG00000040061	1.136647978
ENSMUSG00000025264	-0.215944709
ENSMUSG00000075174	0.809568374
ENSMUSG00000017264	-2.215605975
ENSMUSG00000049488	0.521684565
ENSMUSG00000041491	-0.635147455
	0.029583076
	-0.483251353
ENSMUSG00000064294	0.433812283
ENSMUSG00000029500	1.831809348
ENSMUSG00000028710	-0.829629683
	-0.244759297
	1.242519592
ENSMUSG00000017417	0.065056227
	-0.863300315
	-1.871606348
ENSMUSG00000028730	0.815780112
ENSMUSG00000078035	-0.89184757
	-0.722997468
	0.639346138
	0.039294814
	-0.086040354
ENSMUSG00000050138	-0.350094641
	-0.076659834
ENSMUSG00000029016	1.324400737
	0.019853253
	0.319003203
	0.884289577
	0.197841764
ENSMUSG00000029054	-2.319049476
	-0.271795527
ENSMUSG00000039130	-0.372321491
ENSMUSG00000048458	0.045186997
ENSMUSG00000022421	0.283912677
	-1.446298178
ENSMUSG00000094289	-0.367632516
	0.232530338
	-0.350280293
ENSMUSG00000024603	-0.666294024
ENSMUSG00000018102; ENSMUSG00000058385; ENSMUSG00000047246	-1.449837211
ENSMUSG00000078719	0.080921387
ENSMUSG00000032066	-0.288286174
	1.762268807
	-0.832534913
ENSMUSG00000041912	-0.809158052
ENSMUSG00000071764	-0.638673346
ENSMUSG00000071454	-0.552388308
ENSMUSG00000045502	-0.86328395
ENSMUSG00000052917	0.091870169
ENSMUSG00000070080	-0.060988397
ENSMUSG00000027233	-0.903657506
ENSMUSG00000044221	1.071224537
ENSMUSG00000079362	0.565387185
	-0.233232987
ENSMUSG00000001173	1.087155976
	-0.383074833
ENSMUSG00000061778	-0.865771314
ENSMUSG00000036923	1.429279201
ENSMUSG00000002963	1.04113653
ENSMUSG00000037440	-0.127979016
ENSMUSG00000097170	-0.577984151
ENSMUSG00000027420	-1.422548119
	-0.630596214
	-1.905487773
ENSMUSG00000027163	-0.926328757
ENSMUSG00000028797	-0.104778702
ENSMUSG00000074268; ENSMUSG00000096770; ENSMUSG00000093931; ENSMUSG00000096569	-0.776532404
	-0.618743099
ENSMUSG00000072571	-2.082982342
ENSMUSG00000095931	1.339980747
ENSMUSG00000070643	-0.959771775
	-0.888957928
	0.364320253
ENSMUSG00000051906	-3.222929692
	0.599746732
	-0.507386729
	-0.242785913
ENSMUSG00000070034	0.46945665
	-0.223946533
ENSMUSG00000024304	-0.836483061
ENSMUSG00000066861	-0.6909145
	-0.458866237
ENSMUSG00000095608; ENSMUSG00000094632	0.18818144
ENSMUSG00000028982	-0.578433905
ENSMUSG00000067103	-0.14210285
ENSMUSG00000027634	-0.589041638
	-0.997363636
	-1.760713429
	1.464942411
	-0.343560892
ENSMUSG00000052794	0.585768211
ENSMUSG00000022491	0.968892606
	-1.054269191
ENSMUSG00000021400	-0.753312262
ENSMUSG00000076269	-1.636014913
ENSMUSG00000021790	-0.436078322
ENSMUSG00000073700	0.677145542
ENSMUSG00000021597	-1.045187705
	1.17204303
ENSMUSG00000024891	-0.1858306
ENSMUSG00000078920	-0.705056324
ENSMUSG00000038676	0.807395401
	-0.035957421
ENSMUSG00000050963	-0.023772824
	-0.604199771
	-2.508906795
ENSMUSG00000018661	-2.121408887
	2.048071183
	-0.272927961
	-1.569354455
ENSMUSG00000028718	0.798002169
	0.170954919
ENSMUSG00000075184	-0.257768134
	0.687813453
	-0.685617927
	0.440250874
ENSMUSG00000095074; ENSMUSG00000095666	0.387928614
ENSMUSG00000028104	0.434454894
ENSMUSG00000075132	0.531889483
	0.304701971
	-0.56685046
ENSMUSG00000066000	0.116798832
	-0.054423165
ENSMUSG00000009575	0.677352613
ENSMUSG00000073437	1.629355692
ENSMUSG00000006288	-0.330947267
	0.873793109
ENSMUSG00000090774	-1.195631989
ENSMUSG00000035764	0.57187563
ENSMUSG00000029866	0.273009462
	0.81355617
	-0.703327094
	-0.741541533
ENSMUSG00000000088	-2.335993706
ENSMUSG00000068856	0.478032902
ENSMUSG00000068818	0.853867493
ENSMUSG00000091813	0.325135534
ENSMUSG00000023067	-0.17136018
ENSMUSG00000065608	-1.414578267
ENSMUSG00000085436	-0.910492011
ENSMUSG00000028549	-1.469054387
ENSMUSG00000025212	-2.225151802
ENSMUSG00000027498	1.007328096
ENSMUSG00000067909	-0.899162909
ENSMUSG00000097885	0.237476636
ENSMUSG00000021557	0.165497269
	0.905464205
ENSMUSG00000029036	-1.048412198
ENSMUSG00000028933	2.321267954
ENSMUSG00000098410	1.497687285
ENSMUSG00000051855	-1.148760302
ENSMUSG00000029705	-0.399008166
	1.157407292
ENSMUSG00000043336	0.054275502
ENSMUSG00000022155	-1.167400388
	-1.321607419
	0.725644973
	-0.64997191
ENSMUSG00000037148	0.920019341
	1.097010058
ENSMUSG00000048852	0.968611279
	1.135589946
	0.938685224
ENSMUSG00000036863	0.961801092
	-0.514751297
ENSMUSG00000094761; ENSMUSG00000095838; ENSMUSG00000094857; ENSMUSG00000094629; ENSMUSG00000096032; ENSMUSG00000096203; ENSMUSG00000096266; ENSMUSG00000096040; ENSMUSG00000093882; ENSMUSG00000095598; ENSMUSG00000095535; ENSMUSG00000096419; ENSMUSG00000095227; ENSMUSG00000096511; ENSMUSG00000095439; ENSMUSG00000094223; ENSMUSG00000096657; ENSMUSG00000093868; ENSMUSG00000095237	-0.640216491
ENSMUSG00000005360	0.429492831
ENSMUSG00000098785	-0.865589955
ENSMUSG00000074849	-1.604283311
ENSMUSG00000096178; ENSMUSG00000095141; ENSMUSG00000096347; ENSMUSG00000096626; ENSMUSG00000094782; ENSMUSG00000094181; ENSMUSG00000095011; ENSMUSG00000095263; ENSMUSG00000094789; ENSMUSG00000094869; ENSMUSG00000097238	-0.318115618
ENSMUSG00000066621	-0.208498912
ENSMUSG00000010097	-0.898315326
	1.056823995
ENSMUSG00000025104	2.007613428
ENSMUSG00000045690	-1.935185344
	-0.31614962
	0.144960026
ENSMUSG00000031774	1.357541925
	-0.504619303
	1.142342963
	1.142972024
ENSMUSG00000030779	-0.587611898
ENSMUSG00000035694	0.611448924
	-0.521424748
ENSMUSG00000037355	0.806799964
ENSMUSG00000090071	-0.271859722
	0.405178393
	0.531009232
ENSMUSG00000029146	0.66966964
ENSMUSG00000061517	-0.103858518
	3.813001924
ENSMUSG00000040901	1.152677833
	1.005583286
ENSMUSG00000042489	0.849768509
ENSMUSG00000097194	0.288631435
	-0.282245255
ENSMUSG00000038523	-2.420315268
	-0.516211353
	-0.043637104
	-1.925937201
ENSMUSG00000059430	1.14049772
	-0.447521881
ENSMUSG00000073702	-1.689693488
ENSMUSG00000021932	1.758355922
	0.719537774
ENSMUSG00000028114	0.750586024
ENSMUSG00000021248	-1.006233651
ENSMUSG00000026385	0.096652069
	-0.781793549
	0.59101335
ENSMUSG00000090762	-0.083104864
	1.473668195
ENSMUSG00000048416	-0.422425663
	-1.209388004
ENSMUSG00000038312	1.686888748
ENSMUSG00000061561	-1.113724645
	0.229087046
ENSMUSG00000046711; ENSMUSG00000078249	0.969264221
	2.361731239
	1.724072951
ENSMUSG00000051890	0.580514275
ENSMUSG00000056553	-0.063782577
ENSMUSG00000024402	-0.711432542
ENSMUSG00000027579	-1.463864331
ENSMUSG00000032418	-1.888124625
ENSMUSG00000039630	-0.847061485
ENSMUSG00000012428	0.584373745
ENSMUSG00000078899; ENSMUSG00000078897; ENSMUSG00000094475; ENSMUSG00000094932; ENSMUSG00000078886; ENSMUSG00000078881; ENSMUSG00000078880	-1.017098622
ENSMUSG00000061132	0.122907685
ENSMUSG00000086363	-0.440269028
ENSMUSG00000029840	0.51623563
ENSMUSG00000078435	-0.481957519
	1.101533944
ENSMUSG00000007739	-1.543132681
ENSMUSG00000021545	-0.101149131
ENSMUSG00000046076	1.343467655
ENSMUSG00000024121	0.950913763
ENSMUSG00000072662	-2.130305443
ENSMUSG00000025377	0.118405294
ENSMUSG00000099234	0.188668359
ENSMUSG00000040429	-0.921998566
ENSMUSG00000024210	-0.12486529
	0.28761804
ENSMUSG00000039199	0.244963243
	0.276480978
	0.054525991
ENSMUSG00000030336	0.082284746
ENSMUSG00000049214	0.784157671
	0.595339471
ENSMUSG00000047669	-0.575431602
ENSMUSG00000013353	-0.780742658
ENSMUSG00000036095	-0.727380499
	0.279550122
	0.561461534
ENSMUSG00000002804	-1.377176999
	0.690757626
ENSMUSG00000061845	0.463349302
	1.162104247
	0.451420789
	0.372568498
ENSMUSG00000079435; ENSMUSG00000049751	-1.64543891
	1.158412423
ENSMUSG00000039194	0.301960371
ENSMUSG00000022857	-0.99293757
ENSMUSG00000044768	1.16092515
ENSMUSG00000057177	0.264032583
	0.696465861
ENSMUSG00000070828	-0.669448295
ENSMUSG00000052293; ENSMUSG00000078941	1.064971653
	-1.390302736
	-0.040927003
	-1.71404018
ENSMUSG00000026219	-0.17753957
	0.540900487
ENSMUSG00000024353	-1.908814481
ENSMUSG00000021362	0.831051241
	-1.585576407
	-0.413536485
ENSMUSG00000004798	-0.976810058
ENSMUSG00000015478	0.2182785
	1.529800383
ENSMUSG00000034973	-0.78788072
	1.181335704
ENSMUSG00000028992	1.524766384
ENSMUSG00000053950	-0.501550484
	2.39925511
ENSMUSG00000033767	-0.095908986
	0.06586888
ENSMUSG00000099241	-2.095070549
ENSMUSG00000094135; ENSMUSG00000095365	0.098167085
	1.774686824
ENSMUSG00000095002	-0.011504172
ENSMUSG00000054619	1.263288027
	-0.93211328
ENSMUSG00000074569	-0.276075544
ENSMUSG00000015441	-0.488618452
	0.471126233
ENSMUSG00000097623	1.444113551
ENSMUSG00000068566; ENSMUSG00000097829	0.199147429
ENSMUSG00000027676	0.888899876
	0.553236242
	1.245187275
	0.293683967
ENSMUSG00000024413	-0.77468296
	0.026617868
	-2.444688412
	-1.623013441
ENSMUSG00000019933	-0.546349741
ENSMUSG00000047686	0.429215278
ENSMUSG00000028948	1.3620104
ENSMUSG00000070493	-0.91615242
	0.035955702
	0.986554932
ENSMUSG00000028876	-1.018434501
ENSMUSG00000052912	0.397398872
ENSMUSG00000022902	-0.713112505
	1.345039952
ENSMUSG00000031834	0.204220796
	0.261914614
	-0.414741753
ENSMUSG00000021701	-1.365855658
ENSMUSG00000030344	0.818595232
ENSMUSG00000072624	-0.374494917
ENSMUSG00000028707	0.385070359
	-1.358534384
ENSMUSG00000095056	-0.439939895
	-0.814937673
ENSMUSG00000021258	0.460444147
	0.763244415
ENSMUSG00000008393	-1.114529164
ENSMUSG00000023151	-1.069625727
	0.126930789
ENSMUSG00000026630	0.47739238
	-1.090465658
ENSMUSG00000068227	0.12176747
ENSMUSG00000026821	-0.5755452
	-0.192232756
ENSMUSG00000030865	0.115237916
ENSMUSG00000021303	-0.315720862
	-0.438666269
ENSMUSG00000023289	-2.3279713
ENSMUSG00000024695	-0.21148828
ENSMUSG00000008874	0.268119983
ENSMUSG00000095412	-0.784137852
	-0.082114866
ENSMUSG00000090843	-0.16349368
	1.259270363
	-0.658706079
	-1.006443726
ENSMUSG00000025557	-0.120998408
ENSMUSG00000028255	-1.331728162
	-0.435940583
	-0.529520691
ENSMUSG00000018347	0.111601174
ENSMUSG00000028194	-0.086856179
ENSMUSG00000073805	-0.018337796
ENSMUSG00000095104	-0.400185132
ENSMUSG00000029352	-0.369418464
ENSMUSG00000073792	-0.605691749
ENSMUSG00000039164	1.131255576
ENSMUSG00000044876	0.012641078
	-0.985880384
ENSMUSG00000020020	-1.553920046
	-0.444974541
	-0.122700272
ENSMUSG00000022203	-1.304297714
ENSMUSG00000038503	0.210094953
ENSMUSG00000058258	0.427691271
ENSMUSG00000035540	-1.932992488
ENSMUSG00000062382; ENSMUSG00000050708	1.788800196
	-0.651784718
ENSMUSG00000001260	-0.551717909
ENSMUSG00000054200	-0.980320666
	0.000379481
ENSMUSG00000040026	-1.068350761
ENSMUSG00000026311	0.557489885
ENSMUSG00000022102	-0.384788241
ENSMUSG00000097331	-0.007096923
	0.271416128
ENSMUSG00000079114; ENSMUSG00000079113	-2.642000795
	0.768706173
ENSMUSG00000021115	-0.728029143
ENSMUSG00000089789	0.375777786
ENSMUSG00000026197	-1.796919339
ENSMUSG00000078348	-2.186627801
ENSMUSG00000037605	0.008322336
ENSMUSG00000019478	-0.546047167
ENSMUSG00000065403	-0.077501159
ENSMUSG00000063882	0.476629893
ENSMUSG00000031374	-0.100528277
	-0.058099999
ENSMUSG00000002052	-0.778036237
	0.585114133
ENSMUSG00000028923	0.031039207
ENSMUSG00000074794	-0.960097108
ENSMUSG00000049657	-0.283569322
ENSMUSG00000069270; ENSMUSG00000071516; ENSMUSG00000069309; ENSMUSG00000094248; ENSMUSG00000094777; ENSMUSG00000069301; ENSMUSG00000069272; ENSMUSG00000071478; ENSMUSG00000061615	1.191192367
	-0.833560938
ENSMUSG00000042680	2.2949322
ENSMUSG00000061981	-0.946522666
ENSMUSG00000062272	0.011559729
	-0.898971689
	0.40020031
ENSMUSG00000069495	1.231525944
	0.753015095
ENSMUSG00000086995	-0.050988828
	-1.790008978
ENSMUSG00000084949	0.631696885
ENSMUSG00000001555	-1.468177106
ENSMUSG00000084458	-2.426064299
	-1.25139634
ENSMUSG00000067768	0.275333631
ENSMUSG00000037428	0.998026617
ENSMUSG00000049336	0.544993011
	0.793991862
ENSMUSG00000053251	-1.0331321
	-0.039445799
ENSMUSG00000042492	-0.344803556
ENSMUSG00000021038	-0.181913331
ENSMUSG00000051136	-0.720474369
	0.734403842
	-1.346812455
ENSMUSG00000020377	0.095621137
ENSMUSG00000021091	-1.565239944
ENSMUSG00000027547	1.250782576
	0.224278248
	-0.671686318
ENSMUSG00000012350	1.127657167
ENSMUSG00000046913	-1.731331888
ENSMUSG00000053217	-1.155257832
ENSMUSG00000025396	0.710629626
	0.602188172
ENSMUSG00000045348	-0.517271991
	1.131834076
ENSMUSG00000005470	0.035484929
	-0.534605209
	-0.256618708
ENSMUSG00000086026	-0.732602215
	0.973598646
	-0.906667831
ENSMUSG00000021177	-1.556165452
ENSMUSG00000073457	0.108161508
	1.583071429
	0.71209483
	-0.281242181
	-0.926889428
ENSMUSG00000044056	-0.401275559
ENSMUSG00000001348	0.769320819
	2.133483087
ENSMUSG00000040478	1.076730242
ENSMUSG00000050714	-0.365735287
	-1.228855735
	0.38260288
ENSMUSG00000077872	0.501737585
	1.019934346
ENSMUSG00000022101	0.459956642
ENSMUSG00000042092	-1.312400429
ENSMUSG00000038324	-0.617380088
	-0.023955627
ENSMUSG00000024088	0.449746128
ENSMUSG00000025384	0.188139868
ENSMUSG00000064016	-0.063872705
	0.273823977
ENSMUSG00000068523	-1.054552134
ENSMUSG00000095784; ENSMUSG00000094325; ENSMUSG00000096820; ENSMUSG00000094813; ENSMUSG00000095950	1.320003895
	-2.366847039
ENSMUSG00000063683	-0.121007329
	1.169472748
	-0.298475342
	-0.801386699
	0.968211007
ENSMUSG00000095640	0.195898191
	0.353103529
ENSMUSG00000035916	-0.730428345
ENSMUSG00000020897	-1.467693504
ENSMUSG00000031819	-2.039141434
	0.653276572
ENSMUSG00000028920	-0.425409738
ENSMUSG00000062201	-2.42530175
	-0.572049621
	0.7340076
ENSMUSG00000045540	-0.431558601
	0.447907457
	1.469365021
ENSMUSG00000027583	-0.201453029
	-0.003995571
ENSMUSG00000043448	0.334320098
ENSMUSG00000091931	-1.521241939
	0.545729446
ENSMUSG00000078878	0.190326583
ENSMUSG00000054568	-0.655602225
	0.468644154
ENSMUSG00000012187	0.743489463
ENSMUSG00000036731	0.35473526
ENSMUSG00000006522	-1.288675738
ENSMUSG00000032053	0.935658525
ENSMUSG00000092998	-0.658645201
	-1.941311101
ENSMUSG00000099214	-1.505131839
ENSMUSG00000096629; ENSMUSG00000091472	0.628626174
ENSMUSG00000029436	-0.169174811
ENSMUSG00000064289	-3.190802103
ENSMUSG00000031485	-0.831391956
ENSMUSG00000036510	-0.325974151
ENSMUSG00000049583	-0.462619092
ENSMUSG00000041560	-1.715834974
	-0.197360487
ENSMUSG00000049154	-1.974595525
ENSMUSG00000039264	0.245378623
ENSMUSG00000059326	1.395459084
	-1.354295797
ENSMUSG00000028712	-0.265266988
ENSMUSG00000095441	-1.66122083
ENSMUSG00000037887	-0.1511241
	0.941431816
	-0.085111393
	-0.360584099
ENSMUSG00000027643	-0.060390386
ENSMUSG00000034245	0.491030407
	0.082239853
	-0.224756775
ENSMUSG00000084128	-1.649562009
ENSMUSG00000061305	-0.583134976
ENSMUSG00000037652	1.997972513
	-0.694293273
	-0.06311415
ENSMUSG00000023169	1.606041529
	-0.75752814
ENSMUSG00000028024	-1.654613906
ENSMUSG00000028354	0.10281876
	-0.359515311
ENSMUSG00000038756	0.816011884
	-0.060962863
ENSMUSG00000029551	0.687059051
	-0.314883599
ENSMUSG00000042459	0.596280464
ENSMUSG00000061171	-1.201927067
	-1.911303396
ENSMUSG00000047894	-0.009236574
	-0.365511164
	-1.070613078
ENSMUSG00000086902	-0.052359291
	-1.18084173
	0.308623974
	-0.061262663
ENSMUSG00000017677	-0.517504316
	0.234818499
ENSMUSG00000019803	1.304698819
	0.816692151
ENSMUSG00000012640	0.730744483
	2.298412753
ENSMUSG00000097428	-0.280623079
	-0.553306796
ENSMUSG00000070101	-0.941922539
ENSMUSG00000022817	0.433458492
ENSMUSG00000057967	0.161426614
	0.077291578
	0.65209761
	0.581536844
ENSMUSG00000065097	1.291006546
ENSMUSG00000020105	0.505773296
ENSMUSG00000037974	-0.127285202
ENSMUSG00000071516; ENSMUSG00000069309; ENSMUSG00000094248; ENSMUSG00000094777; ENSMUSG00000069301; ENSMUSG00000069272; ENSMUSG00000071478; ENSMUSG00000069270; ENSMUSG00000061615	-1.509229358
	-0.10202153
	0.037938373
ENSMUSG00000051373	-0.613681595
	1.359556192
ENSMUSG00000037366	0.412677422
	0.085995582
	0.093845742
ENSMUSG00000038583	-1.905119768
ENSMUSG00000097898	-1.880447515
	0.643632487
ENSMUSG00000022471	-0.409806256
ENSMUSG00000042626	0.065899795
	-0.692751491
	-1.336723991
	0.966009777
ENSMUSG00000020399	1.036613145
	-0.188898869
ENSMUSG00000053716	-0.888647874
ENSMUSG00000032131	0.08025904
ENSMUSG00000013076	1.723768281
ENSMUSG00000039623	0.056801957
	-0.785129724
ENSMUSG00000050926	-0.883975262
ENSMUSG00000063820	-0.329391451
ENSMUSG00000067698	-0.138304572
	-0.54014834
ENSMUSG00000006360	-0.306952756
ENSMUSG00000021414	-0.724402612
	0.349566238
ENSMUSG00000026027	-1.879168565
	0.007811505
	0.405839835
	1.243505605
ENSMUSG00000066838	1.034788906
	-0.44395581
ENSMUSG00000068699	0.562542825
ENSMUSG00000040124	0.042361418
ENSMUSG00000014859	0.189283218
ENSMUSG00000041598	-0.822844939
	1.740765874
ENSMUSG00000094806	-1.51148838
ENSMUSG00000047264	0.776433807
ENSMUSG00000038836	-0.087054072
ENSMUSG00000062621	-0.196299472
ENSMUSG00000040822	0.070131042
	-0.269585531
ENSMUSG00000027360	-1.092601409
ENSMUSG00000057799	0.165795457
	-0.743422647
ENSMUSG00000018199	1.486899929
ENSMUSG00000037523	-0.829460935
	-1.170121779
	-1.061470558
ENSMUSG00000040389	-0.238085532
ENSMUSG00000048264	-1.19588268
ENSMUSG00000046329	0.262217217
ENSMUSG00000021918	-0.876229791
ENSMUSG00000095154	0.467838606
	0.393395294
	0.46757167
	0.397670631
ENSMUSG00000026097	1.134047026
ENSMUSG00000040740	0.073965821
ENSMUSG00000027351	-0.133886949
ENSMUSG00000055609	1.349017829
	0.108873578
ENSMUSG00000025950	0.591620765
ENSMUSG00000032118	-0.528497997
ENSMUSG00000028020	-0.197663965
ENSMUSG00000022607	0.840629592
ENSMUSG00000057777	-1.112259904
ENSMUSG00000046881	-0.947788395
ENSMUSG00000020277	-1.313740551
	-2.420905717
ENSMUSG00000034872	1.213828695
ENSMUSG00000055838	-0.23057665
	0.243488467
ENSMUSG00000025380	-0.815183602
	-0.948694469
ENSMUSG00000002983	-0.879035422
	0.950627836
	-0.714563074
ENSMUSG00000046323	0.633691894
ENSMUSG00000020460	-0.754403147
ENSMUSG00000091898	-1.250437614
ENSMUSG00000092305	-1.307525851
ENSMUSG00000047324	0.978601095
ENSMUSG00000042524	0.23442026
	-1.266761976
ENSMUSG00000060012	-0.720788882
	-2.126876557
	-0.31753281
	-1.766511495
ENSMUSG00000002997	-2.520333788
ENSMUSG00000058914	-0.509860124
	-0.584638413
ENSMUSG00000027195	2.377273191
	-1.635681863
	0.445615145
ENSMUSG00000091387	0.451908207
ENSMUSG00000069476	0.948093676
	-0.866381758
ENSMUSG00000025246	0.482804604
ENSMUSG00000035754	0.619617104
ENSMUSG00000062647; ENSMUSG00000096319	-0.603954165
	-0.94285377
ENSMUSG00000017716	1.297467117
ENSMUSG00000061344	1.021145489
ENSMUSG00000031709	0.68256088
ENSMUSG00000031392	0.638895781
ENSMUSG00000044328	-0.349675866
	0.154093348
ENSMUSG00000064370	0.283671655
	-0.460317399
ENSMUSG00000078514; ENSMUSG00000096154; ENSMUSG00000070616; ENSMUSG00000097192	2.731940592
	-1.091268362
ENSMUSG00000034412	-1.206411267
ENSMUSG00000046707	-0.279548116
ENSMUSG00000021840	0.516850164
ENSMUSG00000026466	-0.149935783
ENSMUSG00000020164	-0.874164134
ENSMUSG00000023020	-1.878124063
	0.97351711
	-1.96167213
ENSMUSG00000056770	0.25337262
ENSMUSG00000066828; ENSMUSG00000070841	0.482492951
	0.603999159
	0.186504705
ENSMUSG00000040746	-0.613917543
ENSMUSG00000075115	0.404214616
ENSMUSG00000089875	-1.360514517
ENSMUSG00000097458	-0.239343102
	0.285221368
	-1.108553306
ENSMUSG00000042251	1.311048286
ENSMUSG00000021134	0.325174474
	-1.563897593
ENSMUSG00000078258	0.543635808
ENSMUSG00000027763	0.922692753
	0.563007572
	0.227462053
	0.289164787
ENSMUSG00000006412	-0.957509688
ENSMUSG00000045053	0.920639609
ENSMUSG00000025423	-0.674115662
ENSMUSG00000090061	0.408390085
	-0.654034347
ENSMUSG00000079380	-1.284036411
	-2.046025011
ENSMUSG00000031683	1.149660366
ENSMUSG00000095474	-0.641713788
ENSMUSG00000021207	0.451479318
ENSMUSG00000029407	-0.674044541
ENSMUSG00000027306	-1.383724727
	-1.032137438
	-0.454822658
	-0.925846419
	0.467587891
ENSMUSG00000024176	-0.499922093
ENSMUSG00000059659	-1.348337913
ENSMUSG00000034634	-1.929611627
ENSMUSG00000063543; ENSMUSG00000063480	-0.175974071
ENSMUSG00000033044	-0.526007007
ENSMUSG00000023473	-0.098367518
ENSMUSG00000032099	0.620635477
ENSMUSG00000030160	0.223940821
	-0.574042995
ENSMUSG00000069227	-0.699920503
	1.052405712
ENSMUSG00000019794	1.432264292
	-0.522235767
ENSMUSG00000044854	-0.704672589
	-0.195142209
ENSMUSG00000023025	-1.069299291
ENSMUSG00000059371	-0.240934836
	0.998730464
	0.602815808
	0.291438104
	0.099774055
	-1.342204294
	-0.447408717
ENSMUSG00000061028	-0.804577383
ENSMUSG00000064280	0.370973573
ENSMUSG00000029019	-1.755711943
ENSMUSG00000020464	-0.098676558
ENSMUSG00000045555	-1.503293809
ENSMUSG00000028497	0.772058526
	-0.337424278
	-2.310468297
ENSMUSG00000054630	0.564541682
ENSMUSG00000000386	0.744062521
	0.378059709
ENSMUSG00000010663	-0.125932838
ENSMUSG00000044243	-0.133502572
ENSMUSG00000019845	1.365001551
	1.217699419
ENSMUSG00000035067	1.803811829
ENSMUSG00000028864	1.860538478
	0.734930278
	1.141254163
	-0.801446558
	-1.112560052
ENSMUSG00000095448	0.370183955
	0.744825918
	-0.179007385
ENSMUSG00000032301	-0.447994542
	0.548669458
	-0.73317905
ENSMUSG00000040044	-0.285383306
ENSMUSG00000039099	-1.268140582
	1.456741702
ENSMUSG00000063663	-0.084472704
	-0.012068289
ENSMUSG00000028029	-0.098431017
ENSMUSG00000030001	-1.135921454
	0.705185128
ENSMUSG00000065979	-1.174663094
ENSMUSG00000051498	0.056332242
